CHR	POS
Sp34_Chr3	367283
Sp34_Chr3	367284
Sp34_Chr3	367317
Sp34_Chr3	370407
Sp34_Chr3	370413
Sp34_Chr3	370449
Sp34_Chr3	370452
Sp34_Chr3	370470
Sp34_Chr3	370495
Sp34_Chr3	370583
Sp34_Chr3	375891
Sp34_Chr3	375892
Sp34_Chr3	375902
Sp34_Chr3	375905
Sp34_Chr3	375918
Sp34_Chr3	375936
Sp34_Chr3	375991
Sp34_Chr3	389673
Sp34_Chr3	389675
Sp34_Chr3	389716
Sp34_Chr3	391808
Sp34_Chr3	391860
Sp34_Chr3	391899
Sp34_Chr3	391910
Sp34_Chr3	391926
Sp34_Chr3	391988
Sp34_Chr3	397155
Sp34_Chr3	413027
Sp34_Chr3	413047
Sp34_Chr3	413049
Sp34_Chr3	413078
Sp34_Chr3	413123
Sp34_Chr3	417831
Sp34_Chr3	417923
Sp34_Chr3	420958
Sp34_Chr3	420989
Sp34_Chr3	420993
Sp34_Chr3	420996
Sp34_Chr3	421004
Sp34_Chr3	421006
Sp34_Chr3	421013
Sp34_Chr3	421015
Sp34_Chr3	421016
Sp34_Chr3	421071
Sp34_Chr3	421170
Sp34_Chr3	421172
Sp34_Chr3	421193
Sp34_Chr3	436485
Sp34_Chr3	436490
Sp34_Chr3	436497
Sp34_Chr3	436630
Sp34_Chr3	436685
Sp34_Chr3	437448
Sp34_Chr3	437479
Sp34_Chr3	437482
Sp34_Chr3	437494
Sp34_Chr3	440575
Sp34_Chr3	440592
Sp34_Chr3	440600
Sp34_Chr3	440637
Sp34_Chr3	440652
Sp34_Chr3	440679
Sp34_Chr3	441358
Sp34_Chr3	441398
Sp34_Chr3	441441
Sp34_Chr3	441857
Sp34_Chr3	441859
Sp34_Chr3	441864
Sp34_Chr3	441904
Sp34_Chr3	449178
Sp34_Chr3	449184
Sp34_Chr3	449214
Sp34_Chr3	449251
Sp34_Chr3	449254
Sp34_Chr3	449269
Sp34_Chr3	453593
Sp34_Chr3	453632
Sp34_Chr3	453656
Sp34_Chr3	453658
Sp34_Chr3	453664
Sp34_Chr3	453665
Sp34_Chr3	453679
Sp34_Chr3	453682
Sp34_Chr3	453683
Sp34_Chr3	453700
Sp34_Chr3	453726
Sp34_Chr3	455635
Sp34_Chr3	455639
Sp34_Chr3	455649
Sp34_Chr3	455657
Sp34_Chr3	455722
Sp34_Chr3	455728
Sp34_Chr3	456115
Sp34_Chr3	456243
Sp34_Chr3	456246
Sp34_Chr3	456250
Sp34_Chr3	456251
Sp34_Chr3	492240
Sp34_Chr3	492242
Sp34_Chr3	494945
Sp34_Chr3	495025
Sp34_Chr3	495026
Sp34_Chr3	495046
Sp34_Chr3	495071
Sp34_Chr3	495732
Sp34_Chr3	495811
Sp34_Chr3	495952
Sp34_Chr3	495973
Sp34_Chr3	495979
Sp34_Chr3	496377
Sp34_Chr3	496389
Sp34_Chr3	496391
Sp34_Chr3	496448
Sp34_Chr3	496689
Sp34_Chr3	496724
Sp34_Chr3	496745
Sp34_Chr3	496762
Sp34_Chr3	496780
Sp34_Chr3	501598
Sp34_Chr3	501654
Sp34_Chr3	501735
Sp34_Chr3	501771
Sp34_Chr3	501803
Sp34_Chr3	501806
Sp34_Chr3	501813
Sp34_Chr3	501821
Sp34_Chr3	501835
Sp34_Chr3	501854
Sp34_Chr3	501857
Sp34_Chr3	504885
Sp34_Chr3	509773
Sp34_Chr3	509788
Sp34_Chr3	509839
Sp34_Chr3	514708
Sp34_Chr3	514726
Sp34_Chr3	516075
Sp34_Chr3	516143
Sp34_Chr3	516182
Sp34_Chr3	516946
Sp34_Chr3	516954
Sp34_Chr3	516994
Sp34_Chr3	523660
Sp34_Chr3	523853
Sp34_Chr3	523892
Sp34_Chr3	528034
Sp34_Chr3	528124
Sp34_Chr3	528149
Sp34_Chr3	528171
Sp34_Chr3	528179
Sp34_Chr3	528218
Sp34_Chr3	528221
Sp34_Chr3	528240
Sp34_Chr3	528242
Sp34_Chr3	528253
Sp34_Chr3	541895
Sp34_Chr3	541902
Sp34_Chr3	547014
Sp34_Chr3	547040
Sp34_Chr3	547049
Sp34_Chr3	547067
Sp34_Chr3	547097
Sp34_Chr3	547261
Sp34_Chr3	547267
Sp34_Chr3	547293
Sp34_Chr3	547299
Sp34_Chr3	547313
Sp34_Chr3	547319
Sp34_Chr3	547333
Sp34_Chr3	547339
Sp34_Chr3	547348
Sp34_Chr3	547362
Sp34_Chr3	556452
Sp34_Chr3	556453
Sp34_Chr3	556549
Sp34_Chr3	556550
Sp34_Chr3	556566
Sp34_Chr3	556582
Sp34_Chr3	556584
Sp34_Chr3	556602
Sp34_Chr3	556603
Sp34_Chr3	556611
Sp34_Chr3	556650
Sp34_Chr3	556951
Sp34_Chr3	556975
Sp34_Chr3	556988
Sp34_Chr3	557008
Sp34_Chr3	557012
Sp34_Chr3	557013
Sp34_Chr3	557014
Sp34_Chr3	557015
Sp34_Chr3	557025
Sp34_Chr3	557041
Sp34_Chr3	557043
Sp34_Chr3	557046
Sp34_Chr3	557064
Sp34_Chr3	557119
Sp34_Chr3	557126
Sp34_Chr3	557138
Sp34_Chr3	557145
Sp34_Chr3	557172
Sp34_Chr3	557385
Sp34_Chr3	557394
Sp34_Chr3	557417
Sp34_Chr3	557430
Sp34_Chr3	557440
Sp34_Chr3	557451
Sp34_Chr3	557452
Sp34_Chr3	557458
Sp34_Chr3	557471
Sp34_Chr3	557472
Sp34_Chr3	557476
Sp34_Chr3	557482
Sp34_Chr3	557498
Sp34_Chr3	557536
Sp34_Chr3	557624
Sp34_Chr3	558021
Sp34_Chr3	558039
Sp34_Chr3	558040
Sp34_Chr3	558055
Sp34_Chr3	558068
Sp34_Chr3	558074
Sp34_Chr3	558088
Sp34_Chr3	558103
Sp34_Chr3	558113
Sp34_Chr3	558132
Sp34_Chr3	558137
Sp34_Chr3	558155
Sp34_Chr3	558157
Sp34_Chr3	558196
Sp34_Chr3	558197
Sp34_Chr3	558214
Sp34_Chr3	558260
Sp34_Chr3	558282
Sp34_Chr3	558314
Sp34_Chr3	558372
Sp34_Chr3	558388
Sp34_Chr3	558724
Sp34_Chr3	558758
Sp34_Chr3	558786
Sp34_Chr3	558787
Sp34_Chr3	558796
Sp34_Chr3	558825
Sp34_Chr3	559283
Sp34_Chr3	559333
Sp34_Chr3	559346
Sp34_Chr3	559349
Sp34_Chr3	559350
Sp34_Chr3	563098
Sp34_Chr3	563100
Sp34_Chr3	563125
Sp34_Chr3	563137
Sp34_Chr3	563169
Sp34_Chr3	563230
Sp34_Chr3	563461
Sp34_Chr3	563502
Sp34_Chr3	563506
Sp34_Chr3	563516
Sp34_Chr3	563974
Sp34_Chr3	563978
Sp34_Chr3	564079
Sp34_Chr3	564853
Sp34_Chr3	564905
Sp34_Chr3	565174
Sp34_Chr3	565188
Sp34_Chr3	565218
Sp34_Chr3	565248
Sp34_Chr3	565259
Sp34_Chr3	565262
Sp34_Chr3	565283
Sp34_Chr3	574851
Sp34_Chr3	574971
Sp34_Chr3	574983
Sp34_Chr3	574989
Sp34_Chr3	574999
Sp34_Chr3	575009
Sp34_Chr3	575013
Sp34_Chr3	575028
Sp34_Chr3	575035
Sp34_Chr3	575038
Sp34_Chr3	575068
Sp34_Chr3	575069
Sp34_Chr3	575070
Sp34_Chr3	575083
Sp34_Chr3	575085
Sp34_Chr3	578140
Sp34_Chr3	578161
Sp34_Chr3	578166
Sp34_Chr3	578185
Sp34_Chr3	578189
Sp34_Chr3	578200
Sp34_Chr3	578209
Sp34_Chr3	578231
Sp34_Chr3	578285
Sp34_Chr3	578369
Sp34_Chr3	579183
Sp34_Chr3	579281
Sp34_Chr3	579324
Sp34_Chr3	579335
Sp34_Chr3	579347
Sp34_Chr3	579448
Sp34_Chr3	579495
Sp34_Chr3	579515
Sp34_Chr3	579538
Sp34_Chr3	579571
Sp34_Chr3	579597
Sp34_Chr3	579607
Sp34_Chr3	579616
Sp34_Chr3	579635
Sp34_Chr3	579650
Sp34_Chr3	579728
Sp34_Chr3	579732
Sp34_Chr3	579747
Sp34_Chr3	579754
Sp34_Chr3	579757
Sp34_Chr3	579778
Sp34_Chr3	579779
Sp34_Chr3	579803
Sp34_Chr3	585347
Sp34_Chr3	585383
Sp34_Chr3	585387
Sp34_Chr3	585396
Sp34_Chr3	585416
Sp34_Chr3	585417
Sp34_Chr3	585418
Sp34_Chr3	585426
Sp34_Chr3	585429
Sp34_Chr3	585430
Sp34_Chr3	585469
Sp34_Chr3	589776
Sp34_Chr3	589798
Sp34_Chr3	589812
Sp34_Chr3	589817
Sp34_Chr3	589837
Sp34_Chr3	589841
Sp34_Chr3	589842
Sp34_Chr3	589848
Sp34_Chr3	589851
Sp34_Chr3	589854
Sp34_Chr3	589858
Sp34_Chr3	589867
Sp34_Chr3	589884
Sp34_Chr3	589893
Sp34_Chr3	589901
Sp34_Chr3	589903
Sp34_Chr3	589927
Sp34_Chr3	589945
Sp34_Chr3	589950
Sp34_Chr3	590029
Sp34_Chr3	590053
Sp34_Chr3	593122
Sp34_Chr3	593334
Sp34_Chr3	593339
Sp34_Chr3	601002
Sp34_Chr3	616661
Sp34_Chr3	616671
Sp34_Chr3	616758
Sp34_Chr3	616822
Sp34_Chr3	617451
Sp34_Chr3	617473
Sp34_Chr3	617485
Sp34_Chr3	617486
Sp34_Chr3	662835
Sp34_Chr3	666137
Sp34_Chr3	666172
Sp34_Chr3	666222
Sp34_Chr3	670012
Sp34_Chr3	670015
Sp34_Chr3	670047
Sp34_Chr3	670294
Sp34_Chr3	670298
Sp34_Chr3	670299
Sp34_Chr3	670313
Sp34_Chr3	670314
Sp34_Chr3	670321
Sp34_Chr3	670330
Sp34_Chr3	670333
Sp34_Chr3	670336
Sp34_Chr3	670339
Sp34_Chr3	670356
Sp34_Chr3	670364
Sp34_Chr3	670428
Sp34_Chr3	676755
Sp34_Chr3	676790
Sp34_Chr3	676801
Sp34_Chr3	680823
Sp34_Chr3	680836
Sp34_Chr3	680845
Sp34_Chr3	680846
Sp34_Chr3	680908
Sp34_Chr3	680910
Sp34_Chr3	680987
Sp34_Chr3	680991
Sp34_Chr3	680994
Sp34_Chr3	681013
Sp34_Chr3	683471
Sp34_Chr3	683507
Sp34_Chr3	683526
Sp34_Chr3	690904
Sp34_Chr3	690931
Sp34_Chr3	690955
Sp34_Chr3	690968
Sp34_Chr3	690969
Sp34_Chr3	691004
Sp34_Chr3	691031
Sp34_Chr3	691055
Sp34_Chr3	691078
Sp34_Chr3	691086
Sp34_Chr3	691114
Sp34_Chr3	691117
Sp34_Chr3	691127
Sp34_Chr3	691155
Sp34_Chr3	691156
Sp34_Chr3	691172
Sp34_Chr3	691185
Sp34_Chr3	691189
Sp34_Chr3	691201
Sp34_Chr3	691222
Sp34_Chr3	691225
Sp34_Chr3	691226
Sp34_Chr3	691227
Sp34_Chr3	691249
Sp34_Chr3	691254
Sp34_Chr3	691270
Sp34_Chr3	691274
Sp34_Chr3	691292
Sp34_Chr3	691334
Sp34_Chr3	691349
Sp34_Chr3	691382
Sp34_Chr3	691406
Sp34_Chr3	691419
Sp34_Chr3	691424
Sp34_Chr3	691473
Sp34_Chr3	692089
Sp34_Chr3	692102
Sp34_Chr3	692118
Sp34_Chr3	692122
Sp34_Chr3	692131
Sp34_Chr3	692142
Sp34_Chr3	692161
Sp34_Chr3	692164
Sp34_Chr3	692171
Sp34_Chr3	692193
Sp34_Chr3	692223
Sp34_Chr3	692288
Sp34_Chr3	704299
Sp34_Chr3	704303
Sp34_Chr3	704304
Sp34_Chr3	704349
Sp34_Chr3	717271
Sp34_Chr3	717331
Sp34_Chr3	762032
Sp34_Chr3	781867
Sp34_Chr3	781876
Sp34_Chr3	781892
Sp34_Chr3	783710
Sp34_Chr3	783722
Sp34_Chr3	783732
Sp34_Chr3	787353
Sp34_Chr3	787361
Sp34_Chr3	787386
Sp34_Chr3	787449
Sp34_Chr3	787450
Sp34_Chr3	787460
Sp34_Chr3	793135
Sp34_Chr3	793199
Sp34_Chr3	793200
Sp34_Chr3	793252
Sp34_Chr3	793260
Sp34_Chr3	793264
Sp34_Chr3	793273
Sp34_Chr3	793312
Sp34_Chr3	793315
Sp34_Chr3	797627
Sp34_Chr3	797734
Sp34_Chr3	797768
Sp34_Chr3	797773
Sp34_Chr3	797774
Sp34_Chr3	838644
Sp34_Chr3	838645
Sp34_Chr3	838659
Sp34_Chr3	838661
Sp34_Chr3	838676
Sp34_Chr3	838680
Sp34_Chr3	838687
Sp34_Chr3	838720
Sp34_Chr3	850558
Sp34_Chr3	850565
Sp34_Chr3	855011
Sp34_Chr3	855049
Sp34_Chr3	855059
Sp34_Chr3	855060
Sp34_Chr3	855076
Sp34_Chr3	855092
Sp34_Chr3	855100
Sp34_Chr3	855135
Sp34_Chr3	855151
Sp34_Chr3	855175
Sp34_Chr3	855260
Sp34_Chr3	860548
Sp34_Chr3	860563
Sp34_Chr3	860588
Sp34_Chr3	860643
Sp34_Chr3	860749
Sp34_Chr3	861454
Sp34_Chr3	861480
Sp34_Chr3	861502
Sp34_Chr3	861520
Sp34_Chr3	861578
Sp34_Chr3	861648
Sp34_Chr3	861658
Sp34_Chr3	862624
Sp34_Chr3	862648
Sp34_Chr3	864114
Sp34_Chr3	864129
Sp34_Chr3	864173
Sp34_Chr3	867332
Sp34_Chr3	867360
Sp34_Chr3	867396
Sp34_Chr3	867399
Sp34_Chr3	867575
Sp34_Chr3	867595
Sp34_Chr3	867607
Sp34_Chr3	867639
Sp34_Chr3	867644
Sp34_Chr3	867668
Sp34_Chr3	867701
Sp34_Chr3	867715
Sp34_Chr3	867716
Sp34_Chr3	867749
Sp34_Chr3	867756
Sp34_Chr3	867757
Sp34_Chr3	867768
Sp34_Chr3	867782
Sp34_Chr3	867793
Sp34_Chr3	867799
Sp34_Chr3	867802
Sp34_Chr3	867803
Sp34_Chr3	867824
Sp34_Chr3	867827
Sp34_Chr3	867835
Sp34_Chr3	867858
Sp34_Chr3	867879
Sp34_Chr3	867968
Sp34_Chr3	867978
Sp34_Chr3	867983
Sp34_Chr3	867994
Sp34_Chr3	868000
Sp34_Chr3	868015
Sp34_Chr3	868021
Sp34_Chr3	868076
Sp34_Chr3	868080
Sp34_Chr3	869115
Sp34_Chr3	869161
Sp34_Chr3	869162
Sp34_Chr3	869210
Sp34_Chr3	870566
Sp34_Chr3	870601
Sp34_Chr3	870623
Sp34_Chr3	870633
Sp34_Chr3	870747
Sp34_Chr3	870757
Sp34_Chr3	876962
Sp34_Chr3	878585
Sp34_Chr3	878586
Sp34_Chr3	878602
Sp34_Chr3	878604
Sp34_Chr3	878605
Sp34_Chr3	878622
Sp34_Chr3	878623
Sp34_Chr3	878625
Sp34_Chr3	878629
Sp34_Chr3	878663
Sp34_Chr3	878680
Sp34_Chr3	883547
Sp34_Chr3	883560
Sp34_Chr3	883580
Sp34_Chr3	883667
Sp34_Chr3	891542
Sp34_Chr3	891590
Sp34_Chr3	900705
Sp34_Chr3	900720
Sp34_Chr3	900726
Sp34_Chr3	900748
Sp34_Chr3	900751
Sp34_Chr3	900752
Sp34_Chr3	900774
Sp34_Chr3	900776
Sp34_Chr3	900787
Sp34_Chr3	904409
Sp34_Chr3	904416
Sp34_Chr3	904432
Sp34_Chr3	904442
Sp34_Chr3	904443
Sp34_Chr3	904444
Sp34_Chr3	904449
Sp34_Chr3	904453
Sp34_Chr3	904454
Sp34_Chr3	905209
Sp34_Chr3	905360
Sp34_Chr3	905386
Sp34_Chr3	905435
Sp34_Chr3	905761
Sp34_Chr3	905763
Sp34_Chr3	905792
Sp34_Chr3	905806
Sp34_Chr3	905819
Sp34_Chr3	905829
Sp34_Chr3	905830
Sp34_Chr3	905831
Sp34_Chr3	905834
Sp34_Chr3	905835
Sp34_Chr3	905839
Sp34_Chr3	905845
Sp34_Chr3	905851
Sp34_Chr3	905870
Sp34_Chr3	905882
Sp34_Chr3	905887
Sp34_Chr3	905902
Sp34_Chr3	905921
Sp34_Chr3	905932
Sp34_Chr3	905955
Sp34_Chr3	905958
Sp34_Chr3	905969
Sp34_Chr3	905970
Sp34_Chr3	905973
Sp34_Chr3	905980
Sp34_Chr3	905987
Sp34_Chr3	906017
Sp34_Chr3	906020
Sp34_Chr3	906056
Sp34_Chr3	907124
Sp34_Chr3	907170
Sp34_Chr3	907180
Sp34_Chr3	907181
Sp34_Chr3	907186
Sp34_Chr3	907187
Sp34_Chr3	907200
Sp34_Chr3	907238
Sp34_Chr3	907257
Sp34_Chr3	907904
Sp34_Chr3	907907
Sp34_Chr3	912993
Sp34_Chr3	912995
Sp34_Chr3	913016
Sp34_Chr3	913021
Sp34_Chr3	913036
Sp34_Chr3	913038
Sp34_Chr3	913044
Sp34_Chr3	913071
Sp34_Chr3	913081
Sp34_Chr3	913083
Sp34_Chr3	913130
Sp34_Chr3	913132
Sp34_Chr3	913150
Sp34_Chr3	913319
Sp34_Chr3	913350
Sp34_Chr3	913354
Sp34_Chr3	913364
Sp34_Chr3	913374
Sp34_Chr3	913383
Sp34_Chr3	913384
Sp34_Chr3	913390
Sp34_Chr3	913442
Sp34_Chr3	913476
Sp34_Chr3	914130
Sp34_Chr3	914168
Sp34_Chr3	946760
Sp34_Chr3	951338
Sp34_Chr3	951339
Sp34_Chr3	951348
Sp34_Chr3	953705
Sp34_Chr3	953725
Sp34_Chr3	953726
Sp34_Chr3	953767
Sp34_Chr3	953787
Sp34_Chr3	953834
Sp34_Chr3	953840
Sp34_Chr3	953845
Sp34_Chr3	956628
Sp34_Chr3	956631
Sp34_Chr3	956633
Sp34_Chr3	956644
Sp34_Chr3	958219
Sp34_Chr3	958295
Sp34_Chr3	958310
Sp34_Chr3	958329
Sp34_Chr3	958361
Sp34_Chr3	958374
Sp34_Chr3	958382
Sp34_Chr3	958383
Sp34_Chr3	958680
Sp34_Chr3	958759
Sp34_Chr3	958833
Sp34_Chr3	958880
Sp34_Chr3	958887
Sp34_Chr3	958893
Sp34_Chr3	958902
Sp34_Chr3	958957
Sp34_Chr3	958958
Sp34_Chr3	958971
Sp34_Chr3	958976
Sp34_Chr3	958979
Sp34_Chr3	959666
Sp34_Chr3	959685
Sp34_Chr3	959738
Sp34_Chr3	959741
Sp34_Chr3	959784
Sp34_Chr3	959893
Sp34_Chr3	960065
Sp34_Chr3	960077
Sp34_Chr3	960095
Sp34_Chr3	960107
Sp34_Chr3	960137
Sp34_Chr3	960143
Sp34_Chr3	960162
Sp34_Chr3	960178
Sp34_Chr3	960298
Sp34_Chr3	960314
Sp34_Chr3	960317
Sp34_Chr3	960333
Sp34_Chr3	960343
Sp34_Chr3	960374
Sp34_Chr3	960387
Sp34_Chr3	960475
Sp34_Chr3	960524
Sp34_Chr3	960548
Sp34_Chr3	960586
Sp34_Chr3	960636
Sp34_Chr3	960647
Sp34_Chr3	960651
Sp34_Chr3	960682
Sp34_Chr3	960683
Sp34_Chr3	960689
Sp34_Chr3	960754
Sp34_Chr3	960759
Sp34_Chr3	960764
Sp34_Chr3	961195
Sp34_Chr3	961317
Sp34_Chr3	961373
Sp34_Chr3	961374
Sp34_Chr3	961382
Sp34_Chr3	961392
Sp34_Chr3	961419
Sp34_Chr3	961421
Sp34_Chr3	972882
Sp34_Chr3	972889
Sp34_Chr3	972896
Sp34_Chr3	972898
Sp34_Chr3	972946
Sp34_Chr3	973661
Sp34_Chr3	973664
Sp34_Chr3	973669
Sp34_Chr3	973672
Sp34_Chr3	973674
Sp34_Chr3	973681
Sp34_Chr3	973732
Sp34_Chr3	973736
Sp34_Chr3	973805
Sp34_Chr3	980348
Sp34_Chr3	980402
Sp34_Chr3	980410
Sp34_Chr3	980422
Sp34_Chr3	980442
Sp34_Chr3	980493
Sp34_Chr3	980496
Sp34_Chr3	980680
Sp34_Chr3	980683
Sp34_Chr3	980687
Sp34_Chr3	980692
Sp34_Chr3	980698
Sp34_Chr3	980747
Sp34_Chr3	980750
Sp34_Chr3	980794
Sp34_Chr3	980806
Sp34_Chr3	980812
Sp34_Chr3	980831
Sp34_Chr3	985746
Sp34_Chr3	985793
Sp34_Chr3	986645
Sp34_Chr3	986649
Sp34_Chr3	986668
Sp34_Chr3	986669
Sp34_Chr3	997395
Sp34_Chr3	997495
Sp34_Chr3	997512
Sp34_Chr3	997516
Sp34_Chr3	998334
Sp34_Chr3	998342
Sp34_Chr3	998363
Sp34_Chr3	999254
Sp34_Chr3	999275
Sp34_Chr3	999329
Sp34_Chr3	999367
Sp34_Chr3	1017647
Sp34_Chr3	1017666
Sp34_Chr3	1017678
Sp34_Chr3	1017688
Sp34_Chr3	1017689
Sp34_Chr3	1017693
Sp34_Chr3	1017719
Sp34_Chr3	1017720
Sp34_Chr3	1017728
Sp34_Chr3	1017772
Sp34_Chr3	1018905
Sp34_Chr3	1018909
Sp34_Chr3	1018987
Sp34_Chr3	1025894
Sp34_Chr3	1025946
Sp34_Chr3	1026292
Sp34_Chr3	1026300
Sp34_Chr3	1026302
Sp34_Chr3	1026318
Sp34_Chr3	1026864
Sp34_Chr3	1026886
Sp34_Chr3	1026920
Sp34_Chr3	1026925
Sp34_Chr3	1026933
Sp34_Chr3	1026939
Sp34_Chr3	1026951
Sp34_Chr3	1027324
Sp34_Chr3	1036493
Sp34_Chr3	1036495
Sp34_Chr3	1036497
Sp34_Chr3	1036508
Sp34_Chr3	1036509
Sp34_Chr3	1036514
Sp34_Chr3	1036557
Sp34_Chr3	1036644
Sp34_Chr3	1036687
Sp34_Chr3	1039294
Sp34_Chr3	1039330
Sp34_Chr3	1039433
Sp34_Chr3	1040311
Sp34_Chr3	1040315
Sp34_Chr3	1040339
Sp34_Chr3	1040346
Sp34_Chr3	1040347
Sp34_Chr3	1040369
Sp34_Chr3	1040370
Sp34_Chr3	1040377
Sp34_Chr3	1040395
Sp34_Chr3	1040458
Sp34_Chr3	1040531
Sp34_Chr3	1040556
Sp34_Chr3	1040560
Sp34_Chr3	1040624
Sp34_Chr3	1040625
Sp34_Chr3	1041536
Sp34_Chr3	1041623
Sp34_Chr3	1041655
Sp34_Chr3	1041715
Sp34_Chr3	1041759
Sp34_Chr3	1041769
Sp34_Chr3	1044293
Sp34_Chr3	1044334
Sp34_Chr3	1044338
Sp34_Chr3	1044352
Sp34_Chr3	1044414
Sp34_Chr3	1044430
Sp34_Chr3	1044455
Sp34_Chr3	1044532
Sp34_Chr3	1044538
Sp34_Chr3	1044619
Sp34_Chr3	1044717
Sp34_Chr3	1044777
Sp34_Chr3	1044827
Sp34_Chr3	1047875
Sp34_Chr3	1047898
Sp34_Chr3	1047921
Sp34_Chr3	1047923
Sp34_Chr3	1047930
Sp34_Chr3	1047938
Sp34_Chr3	1047956
Sp34_Chr3	1131382
Sp34_Chr3	1131390
Sp34_Chr3	1131400
Sp34_Chr3	1131401
Sp34_Chr3	1131414
Sp34_Chr3	1131425
Sp34_Chr3	1131440
Sp34_Chr3	1131443
Sp34_Chr3	1131449
Sp34_Chr3	1131451
Sp34_Chr3	1131460
Sp34_Chr3	1131465
Sp34_Chr3	1131480
Sp34_Chr3	1131501
Sp34_Chr3	1131509
Sp34_Chr3	1131514
Sp34_Chr3	1131515
Sp34_Chr3	1131524
Sp34_Chr3	1131533
Sp34_Chr3	1131536
Sp34_Chr3	1131567
Sp34_Chr3	1131569
Sp34_Chr3	1131574
Sp34_Chr3	1131600
Sp34_Chr3	1131605
Sp34_Chr3	1131621
Sp34_Chr3	1131685
Sp34_Chr3	1135124
Sp34_Chr3	1135125
Sp34_Chr3	1135132
Sp34_Chr3	1135134
Sp34_Chr3	1135156
Sp34_Chr3	1135165
Sp34_Chr3	1135168
Sp34_Chr3	1135174
Sp34_Chr3	1135192
Sp34_Chr3	1135193
Sp34_Chr3	1135195
Sp34_Chr3	1135202
Sp34_Chr3	1170365
Sp34_Chr3	1170373
Sp34_Chr3	1170410
Sp34_Chr3	1170411
Sp34_Chr3	1170417
Sp34_Chr3	1210065
Sp34_Chr3	1210103
Sp34_Chr3	1210108
Sp34_Chr3	1210126
Sp34_Chr3	1212741
Sp34_Chr3	1212760
Sp34_Chr3	1212817
Sp34_Chr3	1212849
Sp34_Chr3	1212854
Sp34_Chr3	1223958
Sp34_Chr3	1223963
Sp34_Chr3	1224015
Sp34_Chr3	1225925
Sp34_Chr3	1225935
Sp34_Chr3	1225953
Sp34_Chr3	1225986
Sp34_Chr3	1225992
Sp34_Chr3	1225995
Sp34_Chr3	1226009
Sp34_Chr3	1226017
