CHR	POS
Sp34_Chr1	789159
Sp34_Chr1	789261
Sp34_Chr1	789263
Sp34_Chr1	789277
Sp34_Chr1	789342
Sp34_Chr1	795367
Sp34_Chr1	800731
Sp34_Chr1	800737
Sp34_Chr1	800740
Sp34_Chr1	800812
Sp34_Chr1	804705
Sp34_Chr1	804731
Sp34_Chr1	804737
Sp34_Chr1	804744
Sp34_Chr1	804753
Sp34_Chr1	804754
Sp34_Chr1	804758
Sp34_Chr1	804759
Sp34_Chr1	804768
Sp34_Chr1	804769
Sp34_Chr1	804785
Sp34_Chr1	804814
Sp34_Chr1	804815
Sp34_Chr1	804817
Sp34_Chr1	806774
Sp34_Chr1	806781
Sp34_Chr1	806805
Sp34_Chr1	806842
Sp34_Chr1	808340
Sp34_Chr1	808341
Sp34_Chr1	808343
Sp34_Chr1	811153
Sp34_Chr1	811163
Sp34_Chr1	811174
Sp34_Chr1	811236
Sp34_Chr1	811239
Sp34_Chr1	811242
Sp34_Chr1	811247
Sp34_Chr1	811251
Sp34_Chr1	811253
Sp34_Chr1	813550
Sp34_Chr1	813559
Sp34_Chr1	813573
Sp34_Chr1	813578
Sp34_Chr1	813616
Sp34_Chr1	813641
Sp34_Chr1	813929
Sp34_Chr1	813965
Sp34_Chr1	817767
Sp34_Chr1	817782
Sp34_Chr1	817851
Sp34_Chr1	817875
Sp34_Chr1	818431
Sp34_Chr1	818453
Sp34_Chr1	818463
Sp34_Chr1	818497
Sp34_Chr1	829197
Sp34_Chr1	829201
Sp34_Chr1	829216
Sp34_Chr1	829267
Sp34_Chr1	829271
Sp34_Chr1	829280
Sp34_Chr1	829287
Sp34_Chr1	829292
Sp34_Chr1	829293
Sp34_Chr1	829329
Sp34_Chr1	829360
Sp34_Chr1	832734
Sp34_Chr1	832763
Sp34_Chr1	832827
Sp34_Chr1	832832
Sp34_Chr1	832860
Sp34_Chr1	840853
Sp34_Chr1	840867
Sp34_Chr1	853006
Sp34_Chr1	853035
Sp34_Chr1	853112
Sp34_Chr1	853116
Sp34_Chr1	853134
Sp34_Chr1	853183
Sp34_Chr1	853184
Sp34_Chr1	853195
Sp34_Chr1	853216
Sp34_Chr1	853255
Sp34_Chr1	853269
Sp34_Chr1	853335
Sp34_Chr1	853337
Sp34_Chr1	853380
Sp34_Chr1	853384
Sp34_Chr1	853387
Sp34_Chr1	853389
Sp34_Chr1	853397
Sp34_Chr1	853416
Sp34_Chr1	853417
Sp34_Chr1	853449
Sp34_Chr1	853648
Sp34_Chr1	853659
Sp34_Chr1	853666
Sp34_Chr1	855497
Sp34_Chr1	855499
Sp34_Chr1	856291
Sp34_Chr1	856331
Sp34_Chr1	878063
Sp34_Chr1	878084
Sp34_Chr1	878085
Sp34_Chr1	878086
Sp34_Chr1	878088
Sp34_Chr1	878091
Sp34_Chr1	885329
Sp34_Chr1	885359
Sp34_Chr1	885443
Sp34_Chr1	885572
Sp34_Chr1	886857
Sp34_Chr1	886866
Sp34_Chr1	886995
Sp34_Chr1	892510
Sp34_Chr1	892511
Sp34_Chr1	892537
Sp34_Chr1	892538
Sp34_Chr1	892562
Sp34_Chr1	892579
Sp34_Chr1	892582
Sp34_Chr1	892594
Sp34_Chr1	892596
Sp34_Chr1	892599
Sp34_Chr1	892600
Sp34_Chr1	892601
Sp34_Chr1	892603
Sp34_Chr1	892605
Sp34_Chr1	892618
Sp34_Chr1	892658
Sp34_Chr1	892697
Sp34_Chr1	896338
Sp34_Chr1	896354
Sp34_Chr1	896383
Sp34_Chr1	896417
Sp34_Chr1	896418
Sp34_Chr1	896419
Sp34_Chr1	896441
Sp34_Chr1	896479
Sp34_Chr1	896487
Sp34_Chr1	896513
Sp34_Chr1	896518
Sp34_Chr1	896524
Sp34_Chr1	896579
Sp34_Chr1	899343
Sp34_Chr1	899369
Sp34_Chr1	899397
Sp34_Chr1	899398
Sp34_Chr1	899440
Sp34_Chr1	899449
Sp34_Chr1	899453
Sp34_Chr1	899496
Sp34_Chr1	899506
Sp34_Chr1	899512
Sp34_Chr1	902937
Sp34_Chr1	902958
Sp34_Chr1	902963
Sp34_Chr1	902973
Sp34_Chr1	902992
Sp34_Chr1	902998
Sp34_Chr1	903008
Sp34_Chr1	903026
Sp34_Chr1	903046
Sp34_Chr1	903060
Sp34_Chr1	903076
Sp34_Chr1	903085
Sp34_Chr1	903096
Sp34_Chr1	903106
Sp34_Chr1	913779
Sp34_Chr1	913803
Sp34_Chr1	913804
Sp34_Chr1	913808
Sp34_Chr1	913814
Sp34_Chr1	913842
Sp34_Chr1	913845
Sp34_Chr1	913901
Sp34_Chr1	913926
Sp34_Chr1	914014
Sp34_Chr1	920482
Sp34_Chr1	921058
Sp34_Chr1	921154
Sp34_Chr1	921217
Sp34_Chr1	922640
Sp34_Chr1	922777
Sp34_Chr1	922851
Sp34_Chr1	922863
Sp34_Chr1	922907
Sp34_Chr1	922916
Sp34_Chr1	922918
Sp34_Chr1	922921
Sp34_Chr1	922933
Sp34_Chr1	922954
Sp34_Chr1	922981
Sp34_Chr1	933182
Sp34_Chr1	933211
Sp34_Chr1	933216
Sp34_Chr1	933238
Sp34_Chr1	933239
Sp34_Chr1	945494
Sp34_Chr1	945497
Sp34_Chr1	945499
Sp34_Chr1	945504
Sp34_Chr1	945506
Sp34_Chr1	945507
Sp34_Chr1	945515
Sp34_Chr1	947240
Sp34_Chr1	947263
Sp34_Chr1	947268
Sp34_Chr1	947269
Sp34_Chr1	947280
Sp34_Chr1	947352
Sp34_Chr1	950258
Sp34_Chr1	950259
Sp34_Chr1	950260
Sp34_Chr1	950277
Sp34_Chr1	950316
Sp34_Chr1	951221
Sp34_Chr1	951276
Sp34_Chr1	951293
Sp34_Chr1	951301
Sp34_Chr1	951309
Sp34_Chr1	951332
Sp34_Chr1	951357
Sp34_Chr1	951396
Sp34_Chr1	954222
Sp34_Chr1	954247
Sp34_Chr1	954248
Sp34_Chr1	954283
Sp34_Chr1	954335
Sp34_Chr1	954339
Sp34_Chr1	954341
Sp34_Chr1	954344
Sp34_Chr1	954354
Sp34_Chr1	954961
Sp34_Chr1	954964
Sp34_Chr1	954965
Sp34_Chr1	954989
Sp34_Chr1	955062
Sp34_Chr1	955088
Sp34_Chr1	955849
Sp34_Chr1	955867
Sp34_Chr1	955887
Sp34_Chr1	955936
Sp34_Chr1	955989
Sp34_Chr1	955990
Sp34_Chr1	955993
Sp34_Chr1	955995
Sp34_Chr1	955996
Sp34_Chr1	958113
Sp34_Chr1	958207
Sp34_Chr1	958208
Sp34_Chr1	958214
Sp34_Chr1	958219
Sp34_Chr1	958222
Sp34_Chr1	958234
Sp34_Chr1	958244
Sp34_Chr1	958252
Sp34_Chr1	958284
Sp34_Chr1	958306
Sp34_Chr1	958307
Sp34_Chr1	958311
Sp34_Chr1	958320
Sp34_Chr1	958338
Sp34_Chr1	958349
Sp34_Chr1	958450
Sp34_Chr1	958526
Sp34_Chr1	958548
Sp34_Chr1	958552
Sp34_Chr1	958558
Sp34_Chr1	958937
Sp34_Chr1	958976
Sp34_Chr1	958978
Sp34_Chr1	958979
Sp34_Chr1	959001
Sp34_Chr1	959010
Sp34_Chr1	959017
Sp34_Chr1	959023
Sp34_Chr1	959065
Sp34_Chr1	959077
Sp34_Chr1	959955
Sp34_Chr1	960017
Sp34_Chr1	960020
Sp34_Chr1	965973
Sp34_Chr1	966889
Sp34_Chr1	966894
Sp34_Chr1	966908
Sp34_Chr1	966910
Sp34_Chr1	966920
Sp34_Chr1	966976
Sp34_Chr1	966984
Sp34_Chr1	966985
Sp34_Chr1	967034
Sp34_Chr1	967040
Sp34_Chr1	973451
Sp34_Chr1	973486
Sp34_Chr1	973513
Sp34_Chr1	973520
Sp34_Chr1	973628
Sp34_Chr1	973643
Sp34_Chr1	973679
Sp34_Chr1	973688
Sp34_Chr1	973696
Sp34_Chr1	973709
Sp34_Chr1	973755
Sp34_Chr1	973766
Sp34_Chr1	973772
Sp34_Chr1	974968
Sp34_Chr1	975011
Sp34_Chr1	975037
Sp34_Chr1	975038
Sp34_Chr1	975103
Sp34_Chr1	975117
Sp34_Chr1	975131
Sp34_Chr1	975133
Sp34_Chr1	977694
Sp34_Chr1	977761
Sp34_Chr1	977791
Sp34_Chr1	977803
Sp34_Chr1	977806
Sp34_Chr1	984794
Sp34_Chr1	986389
Sp34_Chr1	986418
Sp34_Chr1	986426
Sp34_Chr1	989857
Sp34_Chr1	989864
Sp34_Chr1	989879
Sp34_Chr1	989880
Sp34_Chr1	989903
Sp34_Chr1	989911
Sp34_Chr1	990007
Sp34_Chr1	990008
Sp34_Chr1	990011
Sp34_Chr1	990024
Sp34_Chr1	990051
Sp34_Chr1	994084
Sp34_Chr1	994095
Sp34_Chr1	994102
Sp34_Chr1	994144
Sp34_Chr1	994145
Sp34_Chr1	994200
Sp34_Chr1	994210
Sp34_Chr1	1026994
Sp34_Chr1	1027015
Sp34_Chr1	1028281
Sp34_Chr1	1028310
Sp34_Chr1	1028325
Sp34_Chr1	1028328
Sp34_Chr1	1028348
Sp34_Chr1	1031045
Sp34_Chr1	1031046
Sp34_Chr1	1031047
Sp34_Chr1	1031058
Sp34_Chr1	1031067
Sp34_Chr1	1031068
Sp34_Chr1	1031077
Sp34_Chr1	1031091
Sp34_Chr1	1031129
Sp34_Chr1	1031172
Sp34_Chr1	1044532
Sp34_Chr1	1044619
Sp34_Chr1	1044633
Sp34_Chr1	1044639
Sp34_Chr1	1044640
Sp34_Chr1	1044662
Sp34_Chr1	1044679
Sp34_Chr1	1044681
Sp34_Chr1	1044694
Sp34_Chr1	1044730
Sp34_Chr1	1047658
Sp34_Chr1	1047664
Sp34_Chr1	1047666
Sp34_Chr1	1047670
Sp34_Chr1	1047690
Sp34_Chr1	1047693
Sp34_Chr1	1047708
Sp34_Chr1	1048354
Sp34_Chr1	1048387
Sp34_Chr1	1048391
Sp34_Chr1	1048404
Sp34_Chr1	1048428
Sp34_Chr1	1048431
Sp34_Chr1	1048434
Sp34_Chr1	1048436
Sp34_Chr1	1048438
Sp34_Chr1	1048447
Sp34_Chr1	1048453
Sp34_Chr1	1048458
Sp34_Chr1	1048470
Sp34_Chr1	1048477
Sp34_Chr1	1048483
Sp34_Chr1	1048500
Sp34_Chr1	1049392
Sp34_Chr1	1063714
Sp34_Chr1	1063716
Sp34_Chr1	1074450
Sp34_Chr1	1074457
Sp34_Chr1	1074458
Sp34_Chr1	1079445
Sp34_Chr1	1079501
Sp34_Chr1	1079574
Sp34_Chr1	1079580
Sp34_Chr1	1079604
Sp34_Chr1	1079608
Sp34_Chr1	1079623
Sp34_Chr1	1079628
Sp34_Chr1	1086087
Sp34_Chr1	1086150
Sp34_Chr1	1086156
Sp34_Chr1	1086169
Sp34_Chr1	1114207
Sp34_Chr1	1114241
Sp34_Chr1	1114257
Sp34_Chr1	1114273
Sp34_Chr1	1114276
Sp34_Chr1	1114281
Sp34_Chr1	1114302
Sp34_Chr1	1115981
Sp34_Chr1	1120717
Sp34_Chr1	1120743
Sp34_Chr1	1120749
Sp34_Chr1	1120779
Sp34_Chr1	1120780
Sp34_Chr1	1120803
Sp34_Chr1	1120812
Sp34_Chr1	1120831
Sp34_Chr1	1120864
Sp34_Chr1	1121893
Sp34_Chr1	1126794
Sp34_Chr1	1126842
Sp34_Chr1	1126844
Sp34_Chr1	1126854
Sp34_Chr1	1126858
Sp34_Chr1	1126862
Sp34_Chr1	1126864
Sp34_Chr1	1126918
Sp34_Chr1	1126919
Sp34_Chr1	1129136
Sp34_Chr1	1129247
Sp34_Chr1	1129292
Sp34_Chr1	1129304
Sp34_Chr1	1129320
Sp34_Chr1	1129321
Sp34_Chr1	1129330
Sp34_Chr1	1129344
Sp34_Chr1	1129352
Sp34_Chr1	1129368
Sp34_Chr1	1129370
Sp34_Chr1	1129372
Sp34_Chr1	1129420
Sp34_Chr1	1129437
Sp34_Chr1	1129439
Sp34_Chr1	1129470
Sp34_Chr1	1140960
Sp34_Chr1	1141046
Sp34_Chr1	1141073
Sp34_Chr1	1146848
Sp34_Chr1	1146852
Sp34_Chr1	1146880
Sp34_Chr1	1146889
Sp34_Chr1	1146892
Sp34_Chr1	1146931
Sp34_Chr1	1146949
Sp34_Chr1	1147648
Sp34_Chr1	1147657
Sp34_Chr1	1147666
Sp34_Chr1	1147769
Sp34_Chr1	1149558
Sp34_Chr1	1149579
Sp34_Chr1	1149608
Sp34_Chr1	1149628
Sp34_Chr1	1149639
Sp34_Chr1	1149656
Sp34_Chr1	1149663
Sp34_Chr1	1149689
Sp34_Chr1	1149694
Sp34_Chr1	1149740
Sp34_Chr1	1151272
Sp34_Chr1	1151289
Sp34_Chr1	1151304
Sp34_Chr1	1151343
Sp34_Chr1	1151367
Sp34_Chr1	1151385
Sp34_Chr1	1155959
Sp34_Chr1	1156325
Sp34_Chr1	1156330
Sp34_Chr1	1159403
Sp34_Chr1	1166771
Sp34_Chr1	1166773
Sp34_Chr1	1170335
Sp34_Chr1	1170502
Sp34_Chr1	1170530
Sp34_Chr1	1170537
Sp34_Chr1	1170560
Sp34_Chr1	1170584
Sp34_Chr1	1170603
Sp34_Chr1	1175509
Sp34_Chr1	1175522
Sp34_Chr1	1175541
Sp34_Chr1	1175560
Sp34_Chr1	1175586
Sp34_Chr1	1175595
Sp34_Chr1	1175597
Sp34_Chr1	1176439
Sp34_Chr1	1176502
Sp34_Chr1	1176515
Sp34_Chr1	1176516
Sp34_Chr1	1176522
Sp34_Chr1	1178100
Sp34_Chr1	1178142
Sp34_Chr1	1185549
Sp34_Chr1	1185595
Sp34_Chr1	1185613
Sp34_Chr1	1185619
Sp34_Chr1	1185621
Sp34_Chr1	1185622
Sp34_Chr1	1188444
Sp34_Chr1	1188477
Sp34_Chr1	1188482
Sp34_Chr1	1188490
Sp34_Chr1	1188510
Sp34_Chr1	1188531
Sp34_Chr1	1188532
Sp34_Chr1	1188534
Sp34_Chr1	1188549
Sp34_Chr1	1188585
Sp34_Chr1	1188587
Sp34_Chr1	1188620
Sp34_Chr1	1188623
Sp34_Chr1	1188635
Sp34_Chr1	1188700
Sp34_Chr1	1188718
Sp34_Chr1	1188730
Sp34_Chr1	1188802
Sp34_Chr1	1188811
Sp34_Chr1	1188823
Sp34_Chr1	1188850
Sp34_Chr1	1188858
Sp34_Chr1	1188885
Sp34_Chr1	1188920
Sp34_Chr1	1189092
Sp34_Chr1	1189133
Sp34_Chr1	1189136
Sp34_Chr1	1189137
Sp34_Chr1	1189140
Sp34_Chr1	1189148
Sp34_Chr1	1189157
Sp34_Chr1	1189188
Sp34_Chr1	1189202
Sp34_Chr1	1189212
Sp34_Chr1	1189214
Sp34_Chr1	1189330
Sp34_Chr1	1189332
Sp34_Chr1	1189334
Sp34_Chr1	1189345
Sp34_Chr1	1189364
Sp34_Chr1	1189376
Sp34_Chr1	1190993
Sp34_Chr1	1194713
Sp34_Chr1	1194719
Sp34_Chr1	1199138
Sp34_Chr1	1200245
Sp34_Chr1	1200778
Sp34_Chr1	1201152
Sp34_Chr1	1201157
Sp34_Chr1	1201169
Sp34_Chr1	1201183
Sp34_Chr1	1201193
Sp34_Chr1	1201230
Sp34_Chr1	1201232
Sp34_Chr1	1201236
Sp34_Chr1	1201247
Sp34_Chr1	1201689
Sp34_Chr1	1201780
Sp34_Chr1	1201826
Sp34_Chr1	1204370
Sp34_Chr1	1204378
Sp34_Chr1	1204403
Sp34_Chr1	1212554
Sp34_Chr1	1265580
Sp34_Chr1	1265608
Sp34_Chr1	1271253
Sp34_Chr1	1271270
Sp34_Chr1	1271274
Sp34_Chr1	1277229
Sp34_Chr1	1277239
Sp34_Chr1	1277251
Sp34_Chr1	1277262
Sp34_Chr1	1277272
Sp34_Chr1	1277274
Sp34_Chr1	1277277
Sp34_Chr1	1277609
Sp34_Chr1	1277654
Sp34_Chr1	1277675
Sp34_Chr1	1277722
Sp34_Chr1	1279404
Sp34_Chr1	1279708
Sp34_Chr1	1279735
Sp34_Chr1	1280036
Sp34_Chr1	1280037
Sp34_Chr1	1280152
Sp34_Chr1	1280153
Sp34_Chr1	1280257
Sp34_Chr1	1280272
Sp34_Chr1	1280273
Sp34_Chr1	1280470
Sp34_Chr1	1280499
Sp34_Chr1	1282610
Sp34_Chr1	1282611
Sp34_Chr1	1282650
Sp34_Chr1	1282697
Sp34_Chr1	1282698
Sp34_Chr1	1282710
Sp34_Chr1	1283437
Sp34_Chr1	1283438
Sp34_Chr1	1283441
Sp34_Chr1	1283442
Sp34_Chr1	1283463
Sp34_Chr1	1295772
Sp34_Chr1	1295873
Sp34_Chr1	1295892
Sp34_Chr1	1295931
Sp34_Chr1	1295936
Sp34_Chr1	1295949
Sp34_Chr1	1295956
Sp34_Chr1	1295957
Sp34_Chr1	1296948
Sp34_Chr1	1296966
Sp34_Chr1	1296986
Sp34_Chr1	1297001
Sp34_Chr1	1297015
Sp34_Chr1	1297021
Sp34_Chr1	1297022
Sp34_Chr1	1297031
Sp34_Chr1	1297047
Sp34_Chr1	1297212
Sp34_Chr1	1297234
Sp34_Chr1	1297264
Sp34_Chr1	1297312
Sp34_Chr1	1297330
Sp34_Chr1	1300732
Sp34_Chr1	1300738
Sp34_Chr1	1300776
Sp34_Chr1	1303414
Sp34_Chr1	1303418
Sp34_Chr1	1303421
Sp34_Chr1	1303464
Sp34_Chr1	1303470
Sp34_Chr1	1303553
Sp34_Chr1	1303564
Sp34_Chr1	1307803
Sp34_Chr1	1307822
Sp34_Chr1	1307827
Sp34_Chr1	1307852
Sp34_Chr1	1308397
Sp34_Chr1	1308428
Sp34_Chr1	1308450
Sp34_Chr1	1308459
Sp34_Chr1	1308461
Sp34_Chr1	1308486
Sp34_Chr1	1308487
Sp34_Chr1	1308495
Sp34_Chr1	1308503
Sp34_Chr1	1309024
Sp34_Chr1	1309029
Sp34_Chr1	1309037
Sp34_Chr1	1309038
Sp34_Chr1	1309042
Sp34_Chr1	1309049
Sp34_Chr1	1309112
Sp34_Chr1	1309113
Sp34_Chr1	1309114
Sp34_Chr1	1309120
Sp34_Chr1	1309130
Sp34_Chr1	1309400
Sp34_Chr1	1309408
Sp34_Chr1	1309422
Sp34_Chr1	1309431
Sp34_Chr1	1309437
Sp34_Chr1	1309442
Sp34_Chr1	1309443
Sp34_Chr1	1309453
Sp34_Chr1	1309461
Sp34_Chr1	1309464
Sp34_Chr1	1309477
Sp34_Chr1	1309493
Sp34_Chr1	1309495
Sp34_Chr1	1309505
Sp34_Chr1	1309508
Sp34_Chr1	1309515
Sp34_Chr1	1309521
Sp34_Chr1	1309525
Sp34_Chr1	1309530
Sp34_Chr1	1309610
Sp34_Chr1	1314524
Sp34_Chr1	1322656
Sp34_Chr1	1322715
Sp34_Chr1	1322717
Sp34_Chr1	1323480
Sp34_Chr1	1323494
Sp34_Chr1	1323500
Sp34_Chr1	1323501
Sp34_Chr1	1323541
Sp34_Chr1	1323545
Sp34_Chr1	1323547
Sp34_Chr1	1323554
Sp34_Chr1	1323576
Sp34_Chr1	1323629
Sp34_Chr1	1333761
Sp34_Chr1	1333776
Sp34_Chr1	1333786
Sp34_Chr1	1333901
Sp34_Chr1	1337149
Sp34_Chr1	1337163
Sp34_Chr1	1337179
Sp34_Chr1	1337183
Sp34_Chr1	1337188
Sp34_Chr1	1337202
Sp34_Chr1	1341189
Sp34_Chr1	1341211
Sp34_Chr1	1341233
Sp34_Chr1	1341247
Sp34_Chr1	1341251
Sp34_Chr1	1341254
Sp34_Chr1	1341255
Sp34_Chr1	1341256
Sp34_Chr1	1341258
Sp34_Chr1	1351924
Sp34_Chr1	1351937
Sp34_Chr1	1368300
Sp34_Chr1	1389988
Sp34_Chr1	1390036
Sp34_Chr1	1390054
Sp34_Chr1	1390083
Sp34_Chr1	1391236
Sp34_Chr1	1391284
Sp34_Chr1	1391285
Sp34_Chr1	1391286
Sp34_Chr1	1392053
Sp34_Chr1	1392141
Sp34_Chr1	1392142
Sp34_Chr1	1398209
Sp34_Chr1	1398253
Sp34_Chr1	1398261
Sp34_Chr1	1398278
Sp34_Chr1	1398290
Sp34_Chr1	1398340
Sp34_Chr1	1398348
Sp34_Chr1	1400022
Sp34_Chr1	1400027
Sp34_Chr1	1400028
Sp34_Chr1	1400029
Sp34_Chr1	1400039
Sp34_Chr1	1400048
Sp34_Chr1	1400062
Sp34_Chr1	1400075
Sp34_Chr1	1400077
Sp34_Chr1	1400084
Sp34_Chr1	1400117
Sp34_Chr1	1400144
Sp34_Chr1	1400160
Sp34_Chr1	1407711
Sp34_Chr1	1407757
Sp34_Chr1	1407773
Sp34_Chr1	1407785
Sp34_Chr1	1407791
Sp34_Chr1	1407817
Sp34_Chr1	1422396
