CHR	POS
Sp34_Chr2	326939
Sp34_Chr2	326952
Sp34_Chr2	326983
Sp34_Chr2	327048
Sp34_Chr2	327084
Sp34_Chr2	335890
Sp34_Chr2	335911
Sp34_Chr2	335917
Sp34_Chr2	335956
Sp34_Chr2	335978
Sp34_Chr2	338559
Sp34_Chr2	338576
Sp34_Chr2	338578
Sp34_Chr2	338593
Sp34_Chr2	338598
Sp34_Chr2	338666
Sp34_Chr2	338670
Sp34_Chr2	338708
Sp34_Chr2	338734
Sp34_Chr2	338964
Sp34_Chr2	338991
Sp34_Chr2	339050
Sp34_Chr2	339054
Sp34_Chr2	340514
Sp34_Chr2	340515
Sp34_Chr2	340587
Sp34_Chr2	340590
Sp34_Chr2	340595
Sp34_Chr2	340604
Sp34_Chr2	340606
Sp34_Chr2	340607
Sp34_Chr2	340609
Sp34_Chr2	340613
Sp34_Chr2	340618
Sp34_Chr2	340625
Sp34_Chr2	340640
Sp34_Chr2	340646
Sp34_Chr2	340674
Sp34_Chr2	340683
Sp34_Chr2	340686
Sp34_Chr2	340690
Sp34_Chr2	340710
Sp34_Chr2	353680
Sp34_Chr2	353682
Sp34_Chr2	353752
Sp34_Chr2	353759
Sp34_Chr2	353763
Sp34_Chr2	353767
Sp34_Chr2	353778
Sp34_Chr2	353781
Sp34_Chr2	355457
Sp34_Chr2	355553
Sp34_Chr2	355555
Sp34_Chr2	358989
Sp34_Chr2	368056
Sp34_Chr2	368074
Sp34_Chr2	368083
Sp34_Chr2	369374
Sp34_Chr2	369388
Sp34_Chr2	369401
Sp34_Chr2	369426
Sp34_Chr2	369428
Sp34_Chr2	369454
Sp34_Chr2	369489
Sp34_Chr2	377831
Sp34_Chr2	377854
Sp34_Chr2	377937
Sp34_Chr2	377966
Sp34_Chr2	378101
Sp34_Chr2	378151
Sp34_Chr2	378187
Sp34_Chr2	378200
Sp34_Chr2	378203
Sp34_Chr2	378209
Sp34_Chr2	378218
Sp34_Chr2	378267
Sp34_Chr2	378268
Sp34_Chr2	378286
Sp34_Chr2	378316
Sp34_Chr2	378330
Sp34_Chr2	378349
Sp34_Chr2	378358
Sp34_Chr2	378363
Sp34_Chr2	381235
Sp34_Chr2	381277
Sp34_Chr2	381304
Sp34_Chr2	381370
Sp34_Chr2	383409
Sp34_Chr2	383410
Sp34_Chr2	383413
Sp34_Chr2	383435
Sp34_Chr2	383456
Sp34_Chr2	383467
Sp34_Chr2	383496
Sp34_Chr2	383527
Sp34_Chr2	383528
Sp34_Chr2	391282
Sp34_Chr2	391292
Sp34_Chr2	391306
Sp34_Chr2	391307
Sp34_Chr2	391320
Sp34_Chr2	391330
Sp34_Chr2	391351
Sp34_Chr2	391397
Sp34_Chr2	391403
Sp34_Chr2	391466
Sp34_Chr2	391472
Sp34_Chr2	391473
Sp34_Chr2	391491
Sp34_Chr2	391502
Sp34_Chr2	391508
Sp34_Chr2	393099
Sp34_Chr2	393123
Sp34_Chr2	393126
Sp34_Chr2	393137
Sp34_Chr2	393152
Sp34_Chr2	393200
Sp34_Chr2	393218
Sp34_Chr2	393222
Sp34_Chr2	393235
Sp34_Chr2	393254
Sp34_Chr2	393257
Sp34_Chr2	393260
Sp34_Chr2	393284
Sp34_Chr2	401662
Sp34_Chr2	401685
Sp34_Chr2	401736
Sp34_Chr2	401741
Sp34_Chr2	401750
Sp34_Chr2	401751
Sp34_Chr2	401759
Sp34_Chr2	401765
Sp34_Chr2	401766
Sp34_Chr2	401826
Sp34_Chr2	401832
Sp34_Chr2	405731
Sp34_Chr2	405738
Sp34_Chr2	405759
Sp34_Chr2	405774
Sp34_Chr2	414516
Sp34_Chr2	430097
Sp34_Chr2	430112
Sp34_Chr2	430117
Sp34_Chr2	430169
Sp34_Chr2	430208
Sp34_Chr2	430226
Sp34_Chr2	430260
Sp34_Chr2	430266
Sp34_Chr2	430307
Sp34_Chr2	430344
Sp34_Chr2	430349
Sp34_Chr2	430357
Sp34_Chr2	430368
Sp34_Chr2	430406
Sp34_Chr2	430412
Sp34_Chr2	430419
Sp34_Chr2	430442
Sp34_Chr2	430490
Sp34_Chr2	430493
Sp34_Chr2	430494
Sp34_Chr2	430501
Sp34_Chr2	430505
Sp34_Chr2	430520
Sp34_Chr2	430537
Sp34_Chr2	437449
Sp34_Chr2	437477
Sp34_Chr2	437479
Sp34_Chr2	437487
Sp34_Chr2	437504
Sp34_Chr2	437508
Sp34_Chr2	437511
Sp34_Chr2	437513
Sp34_Chr2	437524
Sp34_Chr2	437525
Sp34_Chr2	437526
Sp34_Chr2	439016
Sp34_Chr2	439062
Sp34_Chr2	439072
Sp34_Chr2	439077
Sp34_Chr2	439080
Sp34_Chr2	439088
Sp34_Chr2	439089
Sp34_Chr2	439090
Sp34_Chr2	439100
Sp34_Chr2	439104
Sp34_Chr2	439106
Sp34_Chr2	439116
Sp34_Chr2	439124
Sp34_Chr2	439131
Sp34_Chr2	439136
Sp34_Chr2	439139
Sp34_Chr2	439144
Sp34_Chr2	439171
Sp34_Chr2	439184
Sp34_Chr2	442945
Sp34_Chr2	442963
Sp34_Chr2	442966
Sp34_Chr2	442970
Sp34_Chr2	442976
Sp34_Chr2	442996
Sp34_Chr2	443025
Sp34_Chr2	443050
Sp34_Chr2	443051
Sp34_Chr2	443055
Sp34_Chr2	443062
Sp34_Chr2	443063
Sp34_Chr2	443098
Sp34_Chr2	443102
Sp34_Chr2	443112
Sp34_Chr2	443119
Sp34_Chr2	443120
Sp34_Chr2	443121
Sp34_Chr2	443125
Sp34_Chr2	443818
Sp34_Chr2	449676
Sp34_Chr2	449692
Sp34_Chr2	449694
Sp34_Chr2	449744
Sp34_Chr2	449747
Sp34_Chr2	449755
Sp34_Chr2	449758
Sp34_Chr2	449760
Sp34_Chr2	449774
Sp34_Chr2	449777
Sp34_Chr2	449782
Sp34_Chr2	449786
Sp34_Chr2	449807
Sp34_Chr2	449820
Sp34_Chr2	449825
Sp34_Chr2	451363
Sp34_Chr2	451369
Sp34_Chr2	451402
Sp34_Chr2	451411
Sp34_Chr2	451420
Sp34_Chr2	451444
Sp34_Chr2	451459
Sp34_Chr2	451461
Sp34_Chr2	452435
Sp34_Chr2	452479
Sp34_Chr2	452484
Sp34_Chr2	452496
Sp34_Chr2	465324
Sp34_Chr2	465396
Sp34_Chr2	465412
Sp34_Chr2	465415
Sp34_Chr2	465426
Sp34_Chr2	465496
Sp34_Chr2	467172
Sp34_Chr2	467184
Sp34_Chr2	467186
Sp34_Chr2	467189
Sp34_Chr2	467194
Sp34_Chr2	467205
Sp34_Chr2	467277
Sp34_Chr2	467307
Sp34_Chr2	468402
Sp34_Chr2	468419
Sp34_Chr2	468489
Sp34_Chr2	468503
Sp34_Chr2	468513
Sp34_Chr2	468537
Sp34_Chr2	470591
Sp34_Chr2	470617
Sp34_Chr2	470631
Sp34_Chr2	470655
Sp34_Chr2	470718
Sp34_Chr2	471336
Sp34_Chr2	471341
Sp34_Chr2	471351
Sp34_Chr2	471355
Sp34_Chr2	471365
Sp34_Chr2	471378
Sp34_Chr2	471440
Sp34_Chr2	471450
Sp34_Chr2	471456
Sp34_Chr2	471458
Sp34_Chr2	471459
Sp34_Chr2	471466
Sp34_Chr2	471467
Sp34_Chr2	471469
Sp34_Chr2	478387
Sp34_Chr2	478392
Sp34_Chr2	478437
Sp34_Chr2	481650
Sp34_Chr2	481655
Sp34_Chr2	481686
Sp34_Chr2	481700
Sp34_Chr2	484136
Sp34_Chr2	484140
Sp34_Chr2	484141
Sp34_Chr2	484148
Sp34_Chr2	484708
Sp34_Chr2	494113
Sp34_Chr2	494163
Sp34_Chr2	494267
Sp34_Chr2	494273
Sp34_Chr2	494285
Sp34_Chr2	494287
Sp34_Chr2	494305
Sp34_Chr2	559920
Sp34_Chr2	559958
Sp34_Chr2	560016
Sp34_Chr2	560017
Sp34_Chr2	560029
Sp34_Chr2	560038
Sp34_Chr2	560044
Sp34_Chr2	560047
Sp34_Chr2	560054
Sp34_Chr2	561276
Sp34_Chr2	561318
Sp34_Chr2	561325
Sp34_Chr2	561402
Sp34_Chr2	561430
Sp34_Chr2	561444
Sp34_Chr2	561447
Sp34_Chr2	561456
Sp34_Chr2	561465
Sp34_Chr2	561495
Sp34_Chr2	561528
Sp34_Chr2	562068
Sp34_Chr2	562121
Sp34_Chr2	562222
Sp34_Chr2	562249
Sp34_Chr2	566371
Sp34_Chr2	566391
Sp34_Chr2	566394
Sp34_Chr2	566395
Sp34_Chr2	588507
Sp34_Chr2	588636
Sp34_Chr2	588647
Sp34_Chr2	588669
Sp34_Chr2	590647
Sp34_Chr2	590648
Sp34_Chr2	590677
Sp34_Chr2	625963
Sp34_Chr2	626052
Sp34_Chr2	626056
Sp34_Chr2	626060
Sp34_Chr2	626088
Sp34_Chr2	626108
Sp34_Chr2	635766
Sp34_Chr2	635793
Sp34_Chr2	635897
Sp34_Chr2	635913
Sp34_Chr2	641811
Sp34_Chr2	641857
Sp34_Chr2	641885
Sp34_Chr2	641905
Sp34_Chr2	641910
Sp34_Chr2	641932
Sp34_Chr2	641964
Sp34_Chr2	641980
Sp34_Chr2	641981
Sp34_Chr2	641985
Sp34_Chr2	641993
Sp34_Chr2	641996
Sp34_Chr2	642009
Sp34_Chr2	642052
Sp34_Chr2	642063
Sp34_Chr2	642253
Sp34_Chr2	642259
Sp34_Chr2	642262
Sp34_Chr2	642286
Sp34_Chr2	642293
Sp34_Chr2	642301
Sp34_Chr2	642319
Sp34_Chr2	642324
Sp34_Chr2	642369
Sp34_Chr2	642401
Sp34_Chr2	642406
Sp34_Chr2	682262
Sp34_Chr2	682305
Sp34_Chr2	682432
Sp34_Chr2	682483
Sp34_Chr2	682556
Sp34_Chr2	686266
Sp34_Chr2	686271
Sp34_Chr2	686295
Sp34_Chr2	686297
Sp34_Chr2	733202
Sp34_Chr2	733240
Sp34_Chr2	733241
Sp34_Chr2	733261
Sp34_Chr2	733272
Sp34_Chr2	733843
Sp34_Chr2	733874
Sp34_Chr2	733876
Sp34_Chr2	733956
Sp34_Chr2	733959
Sp34_Chr2	733969
Sp34_Chr2	733972
Sp34_Chr2	738439
Sp34_Chr2	738470
Sp34_Chr2	738494
Sp34_Chr2	738513
Sp34_Chr2	738523
Sp34_Chr2	738527
Sp34_Chr2	738546
Sp34_Chr2	739092
Sp34_Chr2	739113
Sp34_Chr2	739132
Sp34_Chr2	739189
Sp34_Chr2	739242
Sp34_Chr2	754096
Sp34_Chr2	754132
Sp34_Chr2	758253
Sp34_Chr2	758312
Sp34_Chr2	770950
Sp34_Chr2	771078
Sp34_Chr2	771102
Sp34_Chr2	774054
Sp34_Chr2	774100
Sp34_Chr2	774102
Sp34_Chr2	774125
Sp34_Chr2	774145
Sp34_Chr2	774166
Sp34_Chr2	774193
Sp34_Chr2	774196
Sp34_Chr2	774199
Sp34_Chr2	774288
Sp34_Chr2	774290
Sp34_Chr2	775124
Sp34_Chr2	775127
Sp34_Chr2	775142
Sp34_Chr2	775146
Sp34_Chr2	775148
Sp34_Chr2	775150
Sp34_Chr2	775163
Sp34_Chr2	775164
Sp34_Chr2	775165
Sp34_Chr2	775174
Sp34_Chr2	775177
Sp34_Chr2	775179
Sp34_Chr2	775552
Sp34_Chr2	775555
Sp34_Chr2	775594
Sp34_Chr2	775600
Sp34_Chr2	775677
Sp34_Chr2	775787
Sp34_Chr2	779148
Sp34_Chr2	779209
Sp34_Chr2	779210
Sp34_Chr2	779211
Sp34_Chr2	779259
Sp34_Chr2	779260
Sp34_Chr2	779305
Sp34_Chr2	779343
Sp34_Chr2	779366
Sp34_Chr2	780711
Sp34_Chr2	780733
Sp34_Chr2	780740
Sp34_Chr2	780755
Sp34_Chr2	780756
Sp34_Chr2	780758
Sp34_Chr2	780777
Sp34_Chr2	780781
Sp34_Chr2	780788
Sp34_Chr2	780797
Sp34_Chr2	780828
Sp34_Chr2	782928
Sp34_Chr2	783018
Sp34_Chr2	783021
Sp34_Chr2	783038
Sp34_Chr2	785481
Sp34_Chr2	785482
Sp34_Chr2	785503
Sp34_Chr2	785504
Sp34_Chr2	785512
Sp34_Chr2	785536
Sp34_Chr2	785552
Sp34_Chr2	785556
Sp34_Chr2	785557
Sp34_Chr2	785565
Sp34_Chr2	785567
Sp34_Chr2	785568
Sp34_Chr2	785574
Sp34_Chr2	785575
Sp34_Chr2	785789
Sp34_Chr2	785818
Sp34_Chr2	785877
Sp34_Chr2	795037
Sp34_Chr2	795040
Sp34_Chr2	795066
Sp34_Chr2	795070
Sp34_Chr2	795072
Sp34_Chr2	795074
Sp34_Chr2	795081
Sp34_Chr2	795087
Sp34_Chr2	795089
Sp34_Chr2	795106
Sp34_Chr2	796756
Sp34_Chr2	796809
Sp34_Chr2	796866
Sp34_Chr2	796875
Sp34_Chr2	797338
Sp34_Chr2	797343
Sp34_Chr2	797352
Sp34_Chr2	797359
Sp34_Chr2	797363
Sp34_Chr2	805497
Sp34_Chr2	805564
Sp34_Chr2	805570
Sp34_Chr2	805614
Sp34_Chr2	811565
Sp34_Chr2	811566
Sp34_Chr2	811579
Sp34_Chr2	811586
Sp34_Chr2	811630
Sp34_Chr2	812457
Sp34_Chr2	812471
Sp34_Chr2	812476
Sp34_Chr2	812495
Sp34_Chr2	812521
Sp34_Chr2	812567
Sp34_Chr2	814667
Sp34_Chr2	817768
Sp34_Chr2	817834
Sp34_Chr2	817903
Sp34_Chr2	817912
Sp34_Chr2	817915
Sp34_Chr2	817945
Sp34_Chr2	817992
Sp34_Chr2	818020
Sp34_Chr2	818832
Sp34_Chr2	818833
Sp34_Chr2	818855
Sp34_Chr2	818860
Sp34_Chr2	818914
Sp34_Chr2	821175
Sp34_Chr2	821179
Sp34_Chr2	821212
Sp34_Chr2	821229
Sp34_Chr2	821244
Sp34_Chr2	821250
Sp34_Chr2	821294
Sp34_Chr2	821318
Sp34_Chr2	821329
Sp34_Chr2	821402
Sp34_Chr2	829639
Sp34_Chr2	839268
Sp34_Chr2	854469
Sp34_Chr2	855537
Sp34_Chr2	855553
Sp34_Chr2	855557
Sp34_Chr2	857025
Sp34_Chr2	857037
Sp34_Chr2	857040
Sp34_Chr2	857045
Sp34_Chr2	857047
Sp34_Chr2	857062
Sp34_Chr2	857095
Sp34_Chr2	861017
Sp34_Chr2	861025
Sp34_Chr2	861026
Sp34_Chr2	861027
Sp34_Chr2	861038
Sp34_Chr2	861047
Sp34_Chr2	861059
Sp34_Chr2	861060
Sp34_Chr2	861069
Sp34_Chr2	861072
Sp34_Chr2	861078
Sp34_Chr2	861120
Sp34_Chr2	861121
Sp34_Chr2	861130
Sp34_Chr2	861132
Sp34_Chr2	861542
Sp34_Chr2	875454
Sp34_Chr2	875519
Sp34_Chr2	875527
Sp34_Chr2	875533
Sp34_Chr2	875535
Sp34_Chr2	876656
Sp34_Chr2	876703
Sp34_Chr2	876763
Sp34_Chr2	887319
Sp34_Chr2	887333
Sp34_Chr2	887354
Sp34_Chr2	887379
Sp34_Chr2	887387
Sp34_Chr2	887413
Sp34_Chr2	887425
Sp34_Chr2	901483
Sp34_Chr2	901488
Sp34_Chr2	901511
Sp34_Chr2	901524
Sp34_Chr2	901536
Sp34_Chr2	902640
Sp34_Chr2	914693
Sp34_Chr2	914735
Sp34_Chr2	914736
Sp34_Chr2	919558
Sp34_Chr2	919604
Sp34_Chr2	919621
Sp34_Chr2	919636
Sp34_Chr2	919651
Sp34_Chr2	919653
Sp34_Chr2	919656
Sp34_Chr2	921895
Sp34_Chr2	921900
Sp34_Chr2	921901
Sp34_Chr2	921934
Sp34_Chr2	921947
Sp34_Chr2	921962
Sp34_Chr2	921982
Sp34_Chr2	923989
Sp34_Chr2	924065
Sp34_Chr2	924083
Sp34_Chr2	925800
Sp34_Chr2	925810
Sp34_Chr2	925833
Sp34_Chr2	925873
Sp34_Chr2	925892
Sp34_Chr2	925920
Sp34_Chr2	925927
Sp34_Chr2	925944
Sp34_Chr2	925949
Sp34_Chr2	925965
Sp34_Chr2	926039
Sp34_Chr2	926271
Sp34_Chr2	926287
Sp34_Chr2	926291
Sp34_Chr2	926292
Sp34_Chr2	926293
Sp34_Chr2	989140
Sp34_Chr2	989144
Sp34_Chr2	989152
Sp34_Chr2	989610
Sp34_Chr2	989614
Sp34_Chr2	989615
Sp34_Chr2	989647
Sp34_Chr2	989664
Sp34_Chr2	989667
Sp34_Chr2	989690
Sp34_Chr2	995190
Sp34_Chr2	995208
Sp34_Chr2	995279
Sp34_Chr2	995281
Sp34_Chr2	996250
Sp34_Chr2	996258
Sp34_Chr2	996272
Sp34_Chr2	996273
Sp34_Chr2	996294
Sp34_Chr2	996303
Sp34_Chr2	996309
Sp34_Chr2	996312
Sp34_Chr2	996321
Sp34_Chr2	996324
Sp34_Chr2	996353
Sp34_Chr2	996362
Sp34_Chr2	996373
Sp34_Chr2	996374
Sp34_Chr2	1014450
Sp34_Chr2	1014456
Sp34_Chr2	1014466
Sp34_Chr2	1014547
Sp34_Chr2	1014569
Sp34_Chr2	1014579
Sp34_Chr2	1014589
Sp34_Chr2	1014604
Sp34_Chr2	1061400
Sp34_Chr2	1061412
Sp34_Chr2	1061417
Sp34_Chr2	1061430
Sp34_Chr2	1061439
Sp34_Chr2	1061441
Sp34_Chr2	1061443
Sp34_Chr2	1061445
Sp34_Chr2	1061462
Sp34_Chr2	1061466
Sp34_Chr2	1061485
Sp34_Chr2	1061491
Sp34_Chr2	1061497
Sp34_Chr2	1066641
Sp34_Chr2	1066642
Sp34_Chr2	1066645
Sp34_Chr2	1066651
Sp34_Chr2	1066659
Sp34_Chr2	1066664
Sp34_Chr2	1066684
Sp34_Chr2	1066714
Sp34_Chr2	1066743
Sp34_Chr2	1066758
Sp34_Chr2	1066760
Sp34_Chr2	1066769
Sp34_Chr2	1066785
Sp34_Chr2	1066786
Sp34_Chr2	1066788
Sp34_Chr2	1066789
Sp34_Chr2	1066792
Sp34_Chr2	1066801
Sp34_Chr2	1066827
Sp34_Chr2	1066839
Sp34_Chr2	1066840
Sp34_Chr2	1066856
Sp34_Chr2	1066869
Sp34_Chr2	1066874
Sp34_Chr2	1066906
Sp34_Chr2	1066915
Sp34_Chr2	1066919
Sp34_Chr2	1066949
Sp34_Chr2	1066950
Sp34_Chr2	1066975
Sp34_Chr2	1066992
Sp34_Chr2	1066993
Sp34_Chr2	1066994
Sp34_Chr2	1066996
Sp34_Chr2	1067004
Sp34_Chr2	1067006
Sp34_Chr2	1067113
Sp34_Chr2	1067114
Sp34_Chr2	1071074
Sp34_Chr2	1071080
Sp34_Chr2	1071084
Sp34_Chr2	1071089
Sp34_Chr2	1071110
Sp34_Chr2	1071118
Sp34_Chr2	1071134
Sp34_Chr2	1071155
Sp34_Chr2	1071160
Sp34_Chr2	1071161
Sp34_Chr2	1071164
Sp34_Chr2	1071166
Sp34_Chr2	1071187
Sp34_Chr2	1071194
Sp34_Chr2	1071236
Sp34_Chr2	1071244
Sp34_Chr2	1071288
Sp34_Chr2	1071303
Sp34_Chr2	1071307
Sp34_Chr2	1071311
