CHR	POS
Sp34_ChrX	328595
Sp34_ChrX	328596
Sp34_ChrX	328597
Sp34_ChrX	328606
Sp34_ChrX	328632
Sp34_ChrX	328649
Sp34_ChrX	328653
Sp34_ChrX	328714
Sp34_ChrX	328757
Sp34_ChrX	329475
Sp34_ChrX	329485
Sp34_ChrX	329569
Sp34_ChrX	329593
Sp34_ChrX	329637
Sp34_ChrX	333353
Sp34_ChrX	333354
Sp34_ChrX	333389
Sp34_ChrX	333425
Sp34_ChrX	333471
Sp34_ChrX	333476
Sp34_ChrX	333536
Sp34_ChrX	333553
Sp34_ChrX	333565
Sp34_ChrX	335235
Sp34_ChrX	335261
Sp34_ChrX	335346
Sp34_ChrX	337140
Sp34_ChrX	337144
Sp34_ChrX	337149
Sp34_ChrX	337191
Sp34_ChrX	337205
Sp34_ChrX	337209
Sp34_ChrX	337247
Sp34_ChrX	337248
Sp34_ChrX	337255
Sp34_ChrX	337283
Sp34_ChrX	337295
Sp34_ChrX	337307
Sp34_ChrX	337353
Sp34_ChrX	340182
Sp34_ChrX	340186
Sp34_ChrX	340257
Sp34_ChrX	340271
Sp34_ChrX	340291
Sp34_ChrX	340296
Sp34_ChrX	340302
Sp34_ChrX	340339
Sp34_ChrX	344594
Sp34_ChrX	344653
Sp34_ChrX	344672
Sp34_ChrX	344676
Sp34_ChrX	344737
Sp34_ChrX	344756
Sp34_ChrX	350604
Sp34_ChrX	350645
Sp34_ChrX	350705
Sp34_ChrX	350722
Sp34_ChrX	354957
Sp34_ChrX	355024
Sp34_ChrX	355025
Sp34_ChrX	355048
Sp34_ChrX	355778
Sp34_ChrX	355798
Sp34_ChrX	355803
Sp34_ChrX	355833
Sp34_ChrX	355840
Sp34_ChrX	355843
Sp34_ChrX	355855
Sp34_ChrX	355870
Sp34_ChrX	355878
Sp34_ChrX	355879
Sp34_ChrX	357652
Sp34_ChrX	360968
Sp34_ChrX	360975
Sp34_ChrX	361008
Sp34_ChrX	361015
Sp34_ChrX	361016
Sp34_ChrX	361038
Sp34_ChrX	361068
Sp34_ChrX	361081
Sp34_ChrX	361111
Sp34_ChrX	361230
Sp34_ChrX	361243
Sp34_ChrX	361287
Sp34_ChrX	361289
Sp34_ChrX	361294
Sp34_ChrX	361302
Sp34_ChrX	361305
Sp34_ChrX	361307
Sp34_ChrX	361315
Sp34_ChrX	361339
Sp34_ChrX	363609
Sp34_ChrX	363621
Sp34_ChrX	363625
Sp34_ChrX	363643
Sp34_ChrX	363676
Sp34_ChrX	363724
Sp34_ChrX	363782
Sp34_ChrX	365832
Sp34_ChrX	365926
Sp34_ChrX	365931
Sp34_ChrX	365959
Sp34_ChrX	366069
Sp34_ChrX	366348
Sp34_ChrX	366356
Sp34_ChrX	366362
Sp34_ChrX	366364
Sp34_ChrX	366365
Sp34_ChrX	366381
Sp34_ChrX	366382
Sp34_ChrX	366386
Sp34_ChrX	366393
Sp34_ChrX	366428
Sp34_ChrX	366431
Sp34_ChrX	366451
Sp34_ChrX	366454
Sp34_ChrX	366460
Sp34_ChrX	366590
Sp34_ChrX	366602
Sp34_ChrX	366661
Sp34_ChrX	366666
Sp34_ChrX	366682
Sp34_ChrX	368122
Sp34_ChrX	368135
Sp34_ChrX	368143
Sp34_ChrX	368186
Sp34_ChrX	368199
Sp34_ChrX	368222
Sp34_ChrX	368243
Sp34_ChrX	373202
Sp34_ChrX	373211
Sp34_ChrX	373213
Sp34_ChrX	373214
Sp34_ChrX	373267
Sp34_ChrX	373277
Sp34_ChrX	374029
Sp34_ChrX	374067
Sp34_ChrX	374104
Sp34_ChrX	374106
Sp34_ChrX	374116
Sp34_ChrX	374173
Sp34_ChrX	374825
Sp34_ChrX	374851
Sp34_ChrX	374853
Sp34_ChrX	374859
Sp34_ChrX	380546
Sp34_ChrX	380563
Sp34_ChrX	380568
Sp34_ChrX	380573
Sp34_ChrX	380574
Sp34_ChrX	380576
Sp34_ChrX	380600
Sp34_ChrX	380620
Sp34_ChrX	380642
Sp34_ChrX	382461
Sp34_ChrX	382471
Sp34_ChrX	382511
Sp34_ChrX	382525
Sp34_ChrX	382534
Sp34_ChrX	382536
Sp34_ChrX	382582
Sp34_ChrX	382586
Sp34_ChrX	382608
Sp34_ChrX	382623
Sp34_ChrX	382625
Sp34_ChrX	382651
Sp34_ChrX	382684
Sp34_ChrX	382715
Sp34_ChrX	382717
Sp34_ChrX	382755
Sp34_ChrX	388167
Sp34_ChrX	388168
Sp34_ChrX	388169
Sp34_ChrX	388171
Sp34_ChrX	388172
Sp34_ChrX	388220
Sp34_ChrX	388225
Sp34_ChrX	388285
Sp34_ChrX	388309
Sp34_ChrX	388324
Sp34_ChrX	388375
Sp34_ChrX	388388
Sp34_ChrX	388411
Sp34_ChrX	388438
Sp34_ChrX	388454
Sp34_ChrX	388456
Sp34_ChrX	390096
Sp34_ChrX	390112
Sp34_ChrX	390119
Sp34_ChrX	390124
Sp34_ChrX	390134
Sp34_ChrX	390146
Sp34_ChrX	390172
Sp34_ChrX	390175
Sp34_ChrX	390191
Sp34_ChrX	390214
Sp34_ChrX	390215
Sp34_ChrX	390246
Sp34_ChrX	390254
Sp34_ChrX	390263
Sp34_ChrX	390272
Sp34_ChrX	390275
Sp34_ChrX	390292
Sp34_ChrX	390316
Sp34_ChrX	390326
Sp34_ChrX	391660
Sp34_ChrX	391709
Sp34_ChrX	401582
Sp34_ChrX	401713
Sp34_ChrX	404948
Sp34_ChrX	405075
Sp34_ChrX	407204
Sp34_ChrX	407205
Sp34_ChrX	407206
Sp34_ChrX	407218
Sp34_ChrX	407222
Sp34_ChrX	407225
Sp34_ChrX	407226
Sp34_ChrX	407230
Sp34_ChrX	407248
Sp34_ChrX	407251
Sp34_ChrX	407265
Sp34_ChrX	407288
Sp34_ChrX	407550
Sp34_ChrX	407562
Sp34_ChrX	407564
Sp34_ChrX	407565
Sp34_ChrX	438326
Sp34_ChrX	438339
Sp34_ChrX	438341
Sp34_ChrX	446358
Sp34_ChrX	446378
Sp34_ChrX	446380
Sp34_ChrX	454396
Sp34_ChrX	454412
Sp34_ChrX	454483
Sp34_ChrX	454490
Sp34_ChrX	454499
Sp34_ChrX	454514
Sp34_ChrX	454515
Sp34_ChrX	454524
Sp34_ChrX	454525
Sp34_ChrX	454586
Sp34_ChrX	454618
Sp34_ChrX	454644
Sp34_ChrX	458529
Sp34_ChrX	458566
Sp34_ChrX	458572
Sp34_ChrX	458575
Sp34_ChrX	458592
Sp34_ChrX	458600
Sp34_ChrX	458619
Sp34_ChrX	458628
Sp34_ChrX	458636
Sp34_ChrX	458638
Sp34_ChrX	458647
Sp34_ChrX	458659
Sp34_ChrX	458676
Sp34_ChrX	458686
Sp34_ChrX	458692
Sp34_ChrX	458700
Sp34_ChrX	458702
Sp34_ChrX	458706
Sp34_ChrX	458711
Sp34_ChrX	458722
Sp34_ChrX	458726
Sp34_ChrX	458747
Sp34_ChrX	458748
Sp34_ChrX	458749
Sp34_ChrX	458755
Sp34_ChrX	458791
Sp34_ChrX	461197
Sp34_ChrX	461209
Sp34_ChrX	461241
Sp34_ChrX	461242
Sp34_ChrX	461243
Sp34_ChrX	461246
Sp34_ChrX	461253
Sp34_ChrX	461262
Sp34_ChrX	461280
Sp34_ChrX	461294
Sp34_ChrX	461307
Sp34_ChrX	461308
Sp34_ChrX	461309
Sp34_ChrX	461331
Sp34_ChrX	461336
Sp34_ChrX	461337
Sp34_ChrX	461415
Sp34_ChrX	461424
Sp34_ChrX	467327
Sp34_ChrX	467368
Sp34_ChrX	467374
Sp34_ChrX	467429
Sp34_ChrX	467434
Sp34_ChrX	467437
Sp34_ChrX	467440
Sp34_ChrX	467444
Sp34_ChrX	467447
Sp34_ChrX	467448
Sp34_ChrX	467471
Sp34_ChrX	467477
Sp34_ChrX	470297
Sp34_ChrX	470305
Sp34_ChrX	470332
Sp34_ChrX	470346
Sp34_ChrX	470349
Sp34_ChrX	470353
Sp34_ChrX	470356
Sp34_ChrX	470359
Sp34_ChrX	470361
Sp34_ChrX	470403
Sp34_ChrX	470408
Sp34_ChrX	470410
Sp34_ChrX	470412
Sp34_ChrX	470417
Sp34_ChrX	470433
Sp34_ChrX	470438
Sp34_ChrX	470454
Sp34_ChrX	470466
Sp34_ChrX	470467
Sp34_ChrX	470472
Sp34_ChrX	470473
Sp34_ChrX	470476
Sp34_ChrX	470479
Sp34_ChrX	470495
Sp34_ChrX	470503
Sp34_ChrX	470504
Sp34_ChrX	475528
Sp34_ChrX	475548
Sp34_ChrX	475557
Sp34_ChrX	475571
Sp34_ChrX	475594
Sp34_ChrX	475612
Sp34_ChrX	475625
Sp34_ChrX	475640
Sp34_ChrX	478843
Sp34_ChrX	478912
Sp34_ChrX	478926
Sp34_ChrX	478961
Sp34_ChrX	478981
Sp34_ChrX	479010
Sp34_ChrX	479157
Sp34_ChrX	479173
Sp34_ChrX	479176
Sp34_ChrX	479199
Sp34_ChrX	479215
Sp34_ChrX	479219
Sp34_ChrX	479235
Sp34_ChrX	479252
Sp34_ChrX	479264
Sp34_ChrX	479306
Sp34_ChrX	479342
Sp34_ChrX	481700
Sp34_ChrX	481718
Sp34_ChrX	481779
Sp34_ChrX	481787
Sp34_ChrX	481792
Sp34_ChrX	481794
Sp34_ChrX	481809
Sp34_ChrX	481818
Sp34_ChrX	481896
Sp34_ChrX	481930
Sp34_ChrX	481931
Sp34_ChrX	481949
Sp34_ChrX	484589
Sp34_ChrX	484606
Sp34_ChrX	484610
Sp34_ChrX	484652
Sp34_ChrX	484653
Sp34_ChrX	486105
Sp34_ChrX	486117
Sp34_ChrX	486124
Sp34_ChrX	486128
Sp34_ChrX	486133
Sp34_ChrX	486134
Sp34_ChrX	486137
Sp34_ChrX	486144
Sp34_ChrX	486163
Sp34_ChrX	486183
Sp34_ChrX	486184
Sp34_ChrX	486187
Sp34_ChrX	492344
Sp34_ChrX	492387
Sp34_ChrX	492399
Sp34_ChrX	492400
Sp34_ChrX	492418
Sp34_ChrX	492419
Sp34_ChrX	492420
Sp34_ChrX	492434
Sp34_ChrX	492481
Sp34_ChrX	492489
Sp34_ChrX	492490
Sp34_ChrX	492497
Sp34_ChrX	492500
Sp34_ChrX	492504
Sp34_ChrX	492624
Sp34_ChrX	492629
Sp34_ChrX	492641
Sp34_ChrX	492643
Sp34_ChrX	492676
Sp34_ChrX	492692
Sp34_ChrX	492693
Sp34_ChrX	492754
Sp34_ChrX	492764
Sp34_ChrX	492774
Sp34_ChrX	494249
Sp34_ChrX	494264
Sp34_ChrX	494268
Sp34_ChrX	494288
Sp34_ChrX	494289
Sp34_ChrX	494305
Sp34_ChrX	494316
Sp34_ChrX	498853
Sp34_ChrX	498854
Sp34_ChrX	498857
Sp34_ChrX	498881
Sp34_ChrX	498933
Sp34_ChrX	498957
Sp34_ChrX	498976
Sp34_ChrX	499006
Sp34_ChrX	499028
Sp34_ChrX	500637
Sp34_ChrX	500638
Sp34_ChrX	500645
Sp34_ChrX	500735
Sp34_ChrX	500742
Sp34_ChrX	500745
Sp34_ChrX	500814
Sp34_ChrX	500815
Sp34_ChrX	501628
Sp34_ChrX	501658
Sp34_ChrX	501694
Sp34_ChrX	501701
Sp34_ChrX	501702
Sp34_ChrX	501718
Sp34_ChrX	501733
Sp34_ChrX	501763
Sp34_ChrX	501779
Sp34_ChrX	502635
Sp34_ChrX	502641
Sp34_ChrX	502706
Sp34_ChrX	502737
Sp34_ChrX	502760
Sp34_ChrX	502761
Sp34_ChrX	502768
Sp34_ChrX	502776
Sp34_ChrX	502800
Sp34_ChrX	502819
Sp34_ChrX	504904
Sp34_ChrX	504910
Sp34_ChrX	504931
Sp34_ChrX	505009
Sp34_ChrX	505422
Sp34_ChrX	505454
Sp34_ChrX	505541
Sp34_ChrX	506470
Sp34_ChrX	506473
Sp34_ChrX	506475
Sp34_ChrX	506476
Sp34_ChrX	506491
Sp34_ChrX	506512
Sp34_ChrX	506517
Sp34_ChrX	506521
Sp34_ChrX	506525
Sp34_ChrX	506533
Sp34_ChrX	506534
Sp34_ChrX	506567
Sp34_ChrX	506573
Sp34_ChrX	511942
Sp34_ChrX	512009
Sp34_ChrX	512013
Sp34_ChrX	512023
Sp34_ChrX	512122
Sp34_ChrX	513552
Sp34_ChrX	513560
Sp34_ChrX	513561
Sp34_ChrX	513563
Sp34_ChrX	513576
Sp34_ChrX	513579
Sp34_ChrX	513596
Sp34_ChrX	513602
Sp34_ChrX	513604
Sp34_ChrX	513605
Sp34_ChrX	513606
Sp34_ChrX	513615
Sp34_ChrX	513624
Sp34_ChrX	513625
Sp34_ChrX	513631
Sp34_ChrX	513633
Sp34_ChrX	513634
Sp34_ChrX	513637
Sp34_ChrX	513644
Sp34_ChrX	513645
Sp34_ChrX	513695
Sp34_ChrX	513698
Sp34_ChrX	513699
Sp34_ChrX	513704
Sp34_ChrX	513705
Sp34_ChrX	513749
Sp34_ChrX	516378
Sp34_ChrX	516395
Sp34_ChrX	516429
Sp34_ChrX	516476
Sp34_ChrX	516484
Sp34_ChrX	516511
Sp34_ChrX	516521
Sp34_ChrX	516541
Sp34_ChrX	516566
Sp34_ChrX	516572
Sp34_ChrX	517127
Sp34_ChrX	517134
Sp34_ChrX	517154
Sp34_ChrX	517156
Sp34_ChrX	517162
Sp34_ChrX	517191
Sp34_ChrX	517198
Sp34_ChrX	517203
Sp34_ChrX	517207
Sp34_ChrX	517218
Sp34_ChrX	517234
Sp34_ChrX	517237
Sp34_ChrX	517284
Sp34_ChrX	518814
Sp34_ChrX	518910
Sp34_ChrX	520375
Sp34_ChrX	520393
Sp34_ChrX	520434
Sp34_ChrX	520436
Sp34_ChrX	520444
Sp34_ChrX	520446
Sp34_ChrX	520463
Sp34_ChrX	520465
Sp34_ChrX	520478
Sp34_ChrX	520486
Sp34_ChrX	520512
Sp34_ChrX	520519
Sp34_ChrX	520625
Sp34_ChrX	520672
Sp34_ChrX	520682
Sp34_ChrX	520685
Sp34_ChrX	520686
Sp34_ChrX	520698
Sp34_ChrX	520713
Sp34_ChrX	520727
Sp34_ChrX	520791
Sp34_ChrX	520792
Sp34_ChrX	520813
Sp34_ChrX	520853
Sp34_ChrX	522983
Sp34_ChrX	522998
Sp34_ChrX	523037
Sp34_ChrX	523077
Sp34_ChrX	523079
Sp34_ChrX	523091
Sp34_ChrX	523095
Sp34_ChrX	523105
Sp34_ChrX	523147
Sp34_ChrX	523169
Sp34_ChrX	523960
Sp34_ChrX	523986
Sp34_ChrX	524006
Sp34_ChrX	524026
Sp34_ChrX	524037
Sp34_ChrX	524057
Sp34_ChrX	524062
Sp34_ChrX	524065
Sp34_ChrX	524074
Sp34_ChrX	524076
Sp34_ChrX	524085
Sp34_ChrX	524089
Sp34_ChrX	524096
Sp34_ChrX	524108
Sp34_ChrX	524109
Sp34_ChrX	524186
Sp34_ChrX	524753
Sp34_ChrX	524756
Sp34_ChrX	524765
Sp34_ChrX	524777
Sp34_ChrX	524780
Sp34_ChrX	524807
Sp34_ChrX	524819
Sp34_ChrX	524831
Sp34_ChrX	524839
Sp34_ChrX	524923
Sp34_ChrX	524926
Sp34_ChrX	530512
Sp34_ChrX	530522
Sp34_ChrX	530545
Sp34_ChrX	530555
Sp34_ChrX	530563
Sp34_ChrX	530564
Sp34_ChrX	530582
Sp34_ChrX	530583
Sp34_ChrX	530668
Sp34_ChrX	530679
Sp34_ChrX	530685
Sp34_ChrX	530691
Sp34_ChrX	530948
Sp34_ChrX	530968
Sp34_ChrX	530980
Sp34_ChrX	530994
Sp34_ChrX	531002
Sp34_ChrX	531019
Sp34_ChrX	531030
Sp34_ChrX	532466
Sp34_ChrX	532516
Sp34_ChrX	532522
Sp34_ChrX	532551
Sp34_ChrX	532557
Sp34_ChrX	532626
Sp34_ChrX	532640
Sp34_ChrX	532642
Sp34_ChrX	533560
Sp34_ChrX	533570
Sp34_ChrX	533574
Sp34_ChrX	533577
Sp34_ChrX	533578
Sp34_ChrX	533579
Sp34_ChrX	533588
Sp34_ChrX	533599
Sp34_ChrX	533600
Sp34_ChrX	533608
Sp34_ChrX	533620
Sp34_ChrX	533640
Sp34_ChrX	533645
Sp34_ChrX	533654
Sp34_ChrX	538829
Sp34_ChrX	538835
Sp34_ChrX	538851
Sp34_ChrX	538852
Sp34_ChrX	538853
Sp34_ChrX	538856
Sp34_ChrX	538871
Sp34_ChrX	538918
Sp34_ChrX	540015
Sp34_ChrX	540369
Sp34_ChrX	540387
Sp34_ChrX	540408
Sp34_ChrX	540806
Sp34_ChrX	540813
Sp34_ChrX	540836
Sp34_ChrX	540845
Sp34_ChrX	540857
Sp34_ChrX	540896
Sp34_ChrX	540939
Sp34_ChrX	543087
Sp34_ChrX	543088
Sp34_ChrX	543129
Sp34_ChrX	543179
Sp34_ChrX	543188
Sp34_ChrX	543201
Sp34_ChrX	543202
Sp34_ChrX	543203
Sp34_ChrX	543205
Sp34_ChrX	543210
Sp34_ChrX	543218
Sp34_ChrX	543219
Sp34_ChrX	547206
Sp34_ChrX	547290
Sp34_ChrX	547294
Sp34_ChrX	547299
Sp34_ChrX	547310
Sp34_ChrX	547328
Sp34_ChrX	547335
Sp34_ChrX	547341
Sp34_ChrX	547342
Sp34_ChrX	547343
Sp34_ChrX	547344
Sp34_ChrX	547346
Sp34_ChrX	547356
Sp34_ChrX	560606
Sp34_ChrX	560688
Sp34_ChrX	560693
Sp34_ChrX	560701
Sp34_ChrX	560711
Sp34_ChrX	560716
Sp34_ChrX	565438
Sp34_ChrX	565485
Sp34_ChrX	565519
Sp34_ChrX	565521
Sp34_ChrX	565526
Sp34_ChrX	565529
Sp34_ChrX	565533
Sp34_ChrX	565535
Sp34_ChrX	565573
Sp34_ChrX	565602
Sp34_ChrX	565614
Sp34_ChrX	565616
Sp34_ChrX	565636
Sp34_ChrX	565651
Sp34_ChrX	565707
Sp34_ChrX	565770
Sp34_ChrX	566268
Sp34_ChrX	566290
Sp34_ChrX	566291
Sp34_ChrX	566412
Sp34_ChrX	566491
Sp34_ChrX	566500
Sp34_ChrX	566556
Sp34_ChrX	566564
Sp34_ChrX	566578
Sp34_ChrX	566964
Sp34_ChrX	566981
Sp34_ChrX	567092
Sp34_ChrX	567401
Sp34_ChrX	567417
Sp34_ChrX	567479
Sp34_ChrX	567533
Sp34_ChrX	568086
Sp34_ChrX	568087
Sp34_ChrX	568120
Sp34_ChrX	568136
Sp34_ChrX	568139
Sp34_ChrX	568152
Sp34_ChrX	568184
Sp34_ChrX	568216
Sp34_ChrX	568242
Sp34_ChrX	596381
Sp34_ChrX	596403
Sp34_ChrX	596405
Sp34_ChrX	596406
Sp34_ChrX	596413
Sp34_ChrX	596419
Sp34_ChrX	596420
Sp34_ChrX	596422
Sp34_ChrX	596488
Sp34_ChrX	596489
Sp34_ChrX	596495
Sp34_ChrX	596504
Sp34_ChrX	596510
Sp34_ChrX	596517
Sp34_ChrX	596525
Sp34_ChrX	596531
Sp34_ChrX	596532
Sp34_ChrX	596535
Sp34_ChrX	596548
Sp34_ChrX	596549
Sp34_ChrX	596594
Sp34_ChrX	596600
Sp34_ChrX	596603
Sp34_ChrX	596605
Sp34_ChrX	596611
Sp34_ChrX	596633
Sp34_ChrX	596639
Sp34_ChrX	619300
Sp34_ChrX	619322
Sp34_ChrX	619335
Sp34_ChrX	619364
Sp34_ChrX	628874
Sp34_ChrX	628909
Sp34_ChrX	628925
Sp34_ChrX	628927
Sp34_ChrX	628932
Sp34_ChrX	628934
Sp34_ChrX	628936
Sp34_ChrX	628940
Sp34_ChrX	628941
Sp34_ChrX	628942
Sp34_ChrX	628945
Sp34_ChrX	628981
Sp34_ChrX	628983
Sp34_ChrX	628984
Sp34_ChrX	629003
Sp34_ChrX	651979
Sp34_ChrX	652000
Sp34_ChrX	652014
Sp34_ChrX	652019
Sp34_ChrX	652037
Sp34_ChrX	652064
Sp34_ChrX	652104
Sp34_ChrX	652134
Sp34_ChrX	652230
Sp34_ChrX	652232
Sp34_ChrX	652255
Sp34_ChrX	652276
Sp34_ChrX	652282
Sp34_ChrX	652284
Sp34_ChrX	652294
Sp34_ChrX	652302
Sp34_ChrX	652311
Sp34_ChrX	652313
Sp34_ChrX	652320
Sp34_ChrX	652326
Sp34_ChrX	652333
Sp34_ChrX	652346
Sp34_ChrX	654970
Sp34_ChrX	654982
Sp34_ChrX	654992
Sp34_ChrX	654994
Sp34_ChrX	654998
Sp34_ChrX	655013
Sp34_ChrX	655021
Sp34_ChrX	655037
Sp34_ChrX	655048
Sp34_ChrX	655056
Sp34_ChrX	656532
Sp34_ChrX	656555
Sp34_ChrX	656566
Sp34_ChrX	656593
Sp34_ChrX	656599
Sp34_ChrX	656601
Sp34_ChrX	656603
Sp34_ChrX	656620
Sp34_ChrX	690221
Sp34_ChrX	690245
Sp34_ChrX	690251
Sp34_ChrX	690252
Sp34_ChrX	690284
Sp34_ChrX	690292
Sp34_ChrX	690294
Sp34_ChrX	690295
Sp34_ChrX	690304
Sp34_ChrX	690322
Sp34_ChrX	690338
Sp34_ChrX	690342
Sp34_ChrX	690345
Sp34_ChrX	690355
Sp34_ChrX	696510
Sp34_ChrX	696544
Sp34_ChrX	696548
Sp34_ChrX	696549
Sp34_ChrX	696889
Sp34_ChrX	696920
Sp34_ChrX	696951
Sp34_ChrX	696967
Sp34_ChrX	696968
Sp34_ChrX	696973
Sp34_ChrX	696986
Sp34_ChrX	696999
Sp34_ChrX	697001
Sp34_ChrX	706693
Sp34_ChrX	706703
Sp34_ChrX	706705
Sp34_ChrX	706717
Sp34_ChrX	706720
Sp34_ChrX	706758
Sp34_ChrX	706759
Sp34_ChrX	706764
Sp34_ChrX	706765
Sp34_ChrX	706776
Sp34_ChrX	706786
Sp34_ChrX	706810
Sp34_ChrX	706817
Sp34_ChrX	706834
Sp34_ChrX	706847
Sp34_ChrX	706860
Sp34_ChrX	706889
Sp34_ChrX	706898
Sp34_ChrX	708687
Sp34_ChrX	708713
Sp34_ChrX	708718
Sp34_ChrX	708730
Sp34_ChrX	708761
Sp34_ChrX	708782
Sp34_ChrX	708814
Sp34_ChrX	710515
Sp34_ChrX	710527
Sp34_ChrX	710566
Sp34_ChrX	710589
Sp34_ChrX	710605
